Month,Year,Country,Arrivals
Jun,1990,    Thailand,70338.0
Jun,1990,    Vietnam,
Jun,1990,  North East Asia,143059.0
Jun,1990,    Mainland China,4162.0
Jun,1990,    Hong Kong,51104.0
Jun,1990,    Japan,67315.0
Jun,1990,  South Asia,30348.0
Jun,1990,  Middle East,5446.0
Jun,1990,  Oceania,65518.0
Jun,1990,  Europe,60360.0
Jun,1990,    France,2859.0
Jun,1990,    Germany,7201.0
Jun,1990,    United Kingdom,23431.0
Jun,1990,  North America,13788.0
Jun,1990,  Other Regions,
May,1990,Number Of Air Passenger Arrivals,568501.0
May,1990,  South East Asia,267927.0
May,1990,    Indonesia,63680.0
May,1990,    Malaysia,115999.0
May,1990,    Philippines,14018.0
May,1990,    Thailand,65642.0
May,1990,    Vietnam,
May,1990,  North East Asia,126595.0
May,1990,    Mainland China,3616.0
May,1990,    Hong Kong,46517.0
May,1990,    Japan,53131.0
May,1990,  South Asia,33464.0
May,1990,  Middle East,4227.0
May,1990,  Oceania,64490.0
May,1990,  Europe,55783.0
May,1990,    France,3642.0
May,1990,    Germany,6558.0
May,1990,    United Kingdom,20995.0
May,1990,  North America,11781.0
May,1990,  Other Regions,
Apr,1990,Number Of Air Passenger Arrivals,569759.0
Apr,1990,  South East Asia,269909.0
Apr,1990,    Indonesia,65171.0
Apr,1990,    Malaysia,110828.0
Apr,1990,    Philippines,14583.0
Apr,1990,    Thailand,68290.0
Apr,1990,    Vietnam,
Apr,1990,  North East Asia,125392.0
Apr,1990,    Mainland China,3570.0
Apr,1990,    Hong Kong,44408.0
Apr,1990,    Japan,57290.0
Apr,1990,  South Asia,31679.0
Apr,1990,  Middle East,4269.0
Apr,1990,  Oceania,71317.0
Apr,1990,  Europe,54518.0
Apr,1990,    France,3316.0
Apr,1990,    Germany,7775.0
Apr,1990,    United Kingdom,20725.0
Apr,1990,  North America,8606.0
Apr,1990,  Other Regions,
Mar,1990,Number Of Air Passenger Arrivals,593583.0
Mar,1990,  South East Asia,282518.0
Mar,1990,    Indonesia,67879.0
Mar,1990,    Malaysia,116717.0
Mar,1990,    Philippines,14804.0
Mar,1990,    Thailand,71760.0
Mar,1990,    Vietnam,
Mar,1990,  North East Asia,130046.0
Mar,1990,    Mainland China,2103.0
Mar,1990,    Hong Kong,41391.0
Mar,1990,    Japan,64203.0
Mar,1990,  South Asia,33925.0
Mar,1990,  Middle East,5526.0
Mar,1990,  Oceania,70029.0
Mar,1990,  Europe,58014.0
Mar,1990,    France,3720.0
Mar,1990,    Germany,7897.0
Mar,1990,    United Kingdom,20874.0
Mar,1990,  North America,9101.0
Mar,1990,  Other Regions,
Feb,1990,Number Of Air Passenger Arrivals,550233.0
Feb,1990,  South East Asia,267546.0
Feb,1990,    Indonesia,63560.0
Feb,1990,    Malaysia,112052.0
Feb,1990,    Philippines,13090.0
Feb,1990,    Thailand,70692.0
Feb,1990,    Vietnam,
Feb,1990,  North East Asia,121015.0
Feb,1990,    Mainland China,2068.0
Feb,1990,    Hong Kong,36825.0
Feb,1990,    Japan,63307.0
Feb,1990,  South Asia,31709.0
Feb,1990,  Middle East,4459.0
Feb,1990,  Oceania,53752.0
Feb,1990,  Europe,58653.0
Feb,1990,    France,3240.0
Feb,1990,    Germany,8118.0
Feb,1990,    United Kingdom,21959.0
Feb,1990,  North America,9334.0
Feb,1990,  Other Regions,
Jan,1990,Number Of Air Passenger Arrivals,575999.0
Jan,1990,  South East Asia,268161.0
Jan,1990,    Indonesia,64488.0
Jan,1990,    Malaysia,107139.0
Jan,1990,    Philippines,14424.0
Jan,1990,    Thailand,71195.0
Jan,1990,    Vietnam,
Jan,1990,  North East Asia,122745.0
Jan,1990,    Mainland China,2110.0
Jan,1990,    Hong Kong,43662.0
Jan,1990,    Japan,58138.0
Jan,1990,  South Asia,36263.0
Jan,1990,  Middle East,6085.0
Jan,1990,  Oceania,68230.0
Jan,1990,  Europe,58409.0
Jan,1990,    France,3017.0
Jan,1990,    Germany,7440.0
Jan,1990,    United Kingdom,21415.0
Jan,1990,  North America,10986.0
Jan,1990,  Other Regions,
Dec,1989,Number Of Air Passenger Arrivals,643360.0
Dec,1989,  South East Asia,309627.0
Dec,1989,    Indonesia,83564.0
Dec,1989,    Malaysia,121218.0
Dec,1989,    Philippines,10345.0
Dec,1989,    Thailand,80553.0
Dec,1989,    Vietnam,
Dec,1989,  North East Asia,129073.0
Dec,1989,    Mainland China,3474.0
Dec,1989,    Hong Kong,45988.0
Dec,1989,    Japan,59860.0
Dec,1989,  South Asia,34644.0
Dec,1989,  Middle East,6177.0
Dec,1989,  Oceania,82608.0
Dec,1989,  Europe,63268.0
Dec,1989,    France,2805.0
Dec,1989,    Germany,8360.0
Dec,1989,    United Kingdom,23749.0
Dec,1989,  North America,12885.0
Dec,1989,  Other Regions,
Nov,1989,Number Of Air Passenger Arrivals,562760.0
Nov,1989,  South East Asia,273769.0
Nov,1989,    Indonesia,67134.0
Nov,1989,    Malaysia,112450.0
Nov,1989,    Philippines,15460.0
Nov,1989,    Thailand,69904.0
Nov,1989,    Vietnam,
Nov,1989,  North East Asia,116520.0
Nov,1989,    Mainland China,3252.0
Nov,1989,    Hong Kong,40551.0
Nov,1989,    Japan,53733.0
Nov,1989,  South Asia,29590.0
Nov,1989,  Middle East,4305.0
Nov,1989,  Oceania,60347.0
Nov,1989,  Europe,63060.0
Nov,1989,    France,3446.0
Nov,1989,    Germany,8616.0
Nov,1989,    United Kingdom,22956.0
Nov,1989,  North America,10458.0
Nov,1989,  Other Regions,
Oct,1989,Number Of Air Passenger Arrivals,547632.0
Oct,1989,  South East Asia,255166.0
Oct,1989,    Indonesia,64557.0
Oct,1989,    Malaysia,103569.0
Oct,1989,    Philippines,13993.0
Oct,1989,    Thailand,64784.0
Oct,1989,    Vietnam,
Oct,1989,  North East Asia,118427.0
Oct,1989,    Mainland China,3363.0
Oct,1989,    Hong Kong,39936.0
Oct,1989,    Japan,56214.0
Oct,1989,  South Asia,28010.0
Oct,1989,  Middle East,4935.0
Oct,1989,  Oceania,52668.0
Oct,1989,  Europe,72899.0
Oct,1989,    France,4034.0
Oct,1989,    Germany,9111.0
Oct,1989,    United Kingdom,26027.0
Oct,1989,  North America,10431.0
Oct,1989,  Other Regions,
Sep,1989,Number Of Air Passenger Arrivals,547359.0
Sep,1989,  South East Asia,247029.0
Sep,1989,    Indonesia,63281.0
Sep,1989,    Malaysia,102386.0
Sep,1989,    Philippines,13304.0
Sep,1989,    Thailand,58476.0
Sep,1989,    Vietnam,
Sep,1989,  North East Asia,122487.0
Sep,1989,    Mainland China,3276.0
Sep,1989,    Hong Kong,37424.0
Sep,1989,    Japan,61982.0
Sep,1989,  South Asia,26704.0
Sep,1989,  Middle East,5459.0
Sep,1989,  Oceania,62952.0
Sep,1989,  Europe,67703.0
Sep,1989,    France,3782.0
Sep,1989,    Germany,8051.0
Sep,1989,    United Kingdom,22097.0
Sep,1989,  North America,10071.0
Sep,1989,  Other Regions,
Aug,1989,Number Of Air Passenger Arrivals,564009.0
Aug,1989,  South East Asia,262072.0
Aug,1989,    Indonesia,72994.0
Aug,1989,    Malaysia,103974.0
Aug,1989,    Philippines,13535.0
Aug,1989,    Thailand,60180.0
Aug,1989,    Vietnam,
Aug,1989,  North East Asia,123644.0
Aug,1989,    Mainland China,2024.0
Aug,1989,    Hong Kong,37962.0
Aug,1989,    Japan,64606.0
Aug,1989,  South Asia,29439.0
Aug,1989,  Middle East,8147.0
Aug,1989,  Oceania,60647.0
Aug,1989,  Europe,63165.0
Aug,1989,    France,3224.0
Aug,1989,    Germany,6591.0
Aug,1989,    United Kingdom,22552.0
Aug,1989,  North America,11432.0
Aug,1989,  Other Regions,
Jul,1989,Number Of Air Passenger Arrivals,563253.0
Jul,1989,  South East Asia,256772.0
Jul,1989,    Indonesia,63632.0
Jul,1989,    Malaysia,104748.0
Jul,1989,    Philippines,14046.0
Jul,1989,    Thailand,65132.0
Jul,1989,    Vietnam,
Jul,1989,  North East Asia,120572.0
Jul,1989,    Mainland China,1662.0
Jul,1989,    Hong Kong,39934.0
Jul,1989,    Japan,60018.0
Jul,1989,  South Asia,28482.0
Jul,1989,  Middle East,8233.0
Jul,1989,  Oceania,60349.0
Jul,1989,  Europe,71061.0
Jul,1989,    France,3723.0
Jul,1989,    Germany,8981.0
Jul,1989,    United Kingdom,23845.0
Jul,1989,  North America,13020.0
Jul,1989,  Other Regions,
Jun,1989,Number Of Air Passenger Arrivals,556166.0
Jun,1989,  South East Asia,270334.0
Jun,1989,    Indonesia,77642.0
Jun,1989,    Malaysia,106257.0
Jun,1989,    Philippines,13466.0
Jun,1989,    Thailand,64275.0
Jun,1989,    Vietnam,
Jun,1989,  North East Asia,116658.0
Jun,1989,    Mainland China,3417.0
Jun,1989,    Hong Kong,38177.0
Jun,1989,    Japan,55755.0
Jun,1989,  South Asia,27863.0
Jun,1989,  Middle East,5671.0
Jun,1989,  Oceania,63459.0
Jun,1989,  Europe,55939.0
Jun,1989,    France,3035.0
Jun,1989,    Germany,5678.0
Jun,1989,    United Kingdom,20786.0
Jun,1989,  North America,12319.0
Jun,1989,  Other Regions,
May,1989,Number Of Air Passenger Arrivals,499419.0
May,1989,  South East Asia,240127.0
May,1989,    Indonesia,59708.0
May,1989,    Malaysia,97826.0
May,1989,    Philippines,13927.0
May,1989,    Thailand,59900.0
May,1989,    Vietnam,
May,1989,  North East Asia,102414.0
May,1989,    Mainland China,3820.0
May,1989,    Hong Kong,34071.0
May,1989,    Japan,44632.0
May,1989,  South Asia,27589.0
May,1989,  Middle East,4809.0
May,1989,  Oceania,61799.0
May,1989,  Europe,47534.0
May,1989,    France,2549.0
May,1989,    Germany,5314.0
May,1989,    United Kingdom,17072.0
May,1989,  North America,10551.0
May,1989,  Other Regions,
Apr,1989,Number Of Air Passenger Arrivals,493376.0
Apr,1989,  South East Asia,231843.0
Apr,1989,    Indonesia,52787.0
Apr,1989,    Malaysia,94987.0
Apr,1989,    Philippines,13527.0
Apr,1989,    Thailand,58023.0
Apr,1989,    Vietnam,
Apr,1989,  North East Asia,100600.0
Apr,1989,    Mainland China,2777.0
Apr,1989,    Hong Kong,34600.0
Apr,1989,    Japan,43550.0
Apr,1989,  South Asia,28074.0
Apr,1989,  Middle East,4397.0
Apr,1989,  Oceania,64751.0
Apr,1989,  Europe,50967.0
Apr,1989,    France,2845.0
Apr,1989,    Germany,6523.0
Apr,1989,    United Kingdom,18681.0
Apr,1989,  North America,8979.0
Apr,1989,  Other Regions,
Mar,1989,Number Of Air Passenger Arrivals,531121.0
Mar,1989,  South East Asia,250004.0
Mar,1989,    Indonesia,59792.0
Mar,1989,    Malaysia,100555.0
Mar,1989,    Philippines,13436.0
Mar,1989,    Thailand,65943.0
Mar,1989,    Vietnam,
Mar,1989,  North East Asia,107252.0
Mar,1989,    Mainland China,2914.0
Mar,1989,    Hong Kong,36345.0
Mar,1989,    Japan,49995.0
Mar,1989,  South Asia,30627.0
Mar,1989,  Middle East,5292.0
Mar,1989,  Oceania,69804.0
Mar,1989,  Europe,55065.0
Mar,1989,    France,2842.0
Mar,1989,    Germany,7595.0
Mar,1989,    United Kingdom,19794.0
Mar,1989,  North America,8831.0
Mar,1989,  Other Regions,
Feb,1989,Number Of Air Passenger Arrivals,479227.0
Feb,1989,  South East Asia,235596.0
Feb,1989,    Indonesia,56388.0
Feb,1989,    Malaysia,98508.0
Feb,1989,    Philippines,12661.0
Feb,1989,    Thailand,59544.0
Feb,1989,    Vietnam,
Feb,1989,  North East Asia,94754.0
Feb,1989,    Mainland China,2666.0
Feb,1989,    Hong Kong,33249.0
Feb,1989,    Japan,44286.0
Feb,1989,  South Asia,27916.0
Feb,1989,  Middle East,4866.0
Feb,1989,  Oceania,53346.0
Feb,1989,  Europe,51448.0
Feb,1989,    France,2493.0
Feb,1989,    Germany,6988.0
Feb,1989,    United Kingdom,18180.0
Feb,1989,  North America,7743.0
Feb,1989,  Other Regions,
Jan,1989,Number Of Air Passenger Arrivals,503277.0
Jan,1989,  South East Asia,230949.0
Jan,1989,    Indonesia,54033.0
Jan,1989,    Malaysia,91208.0
Jan,1989,    Philippines,14065.0
Jan,1989,    Thailand,61402.0
Jan,1989,    Vietnam,
Jan,1989,  North East Asia,95199.0
Jan,1989,    Mainland China,2156.0
Jan,1989,    Hong Kong,33847.0
Jan,1989,    Japan,44433.0
Jan,1989,  South Asia,35761.0
Jan,1989,  Middle East,5926.0
Jan,1989,  Oceania,62565.0
Jan,1989,  Europe,56881.0
Jan,1989,    France,2630.0
Jan,1989,    Germany,7695.0
Jan,1989,    United Kingdom,20803.0
Jan,1989,  North America,10883.0
Jan,1989,  Other Regions,
Dec,1988,Number Of Air Passenger Arrivals,575657.0
Dec,1988,  South East Asia,288327.0
Dec,1988,    Indonesia,77053.0
Dec,1988,    Malaysia,113986.0
Dec,1988,    Philippines,13180.0
Dec,1988,    Thailand,71253.0
Dec,1988,    Vietnam,
Dec,1988,  North East Asia,99941.0
Dec,1988,    Mainland China,3527.0
Dec,1988,    Hong Kong,39079.0
Dec,1988,    Japan,42308.0
Dec,1988,  South Asia,33089.0
Dec,1988,  Middle East,6304.0
Dec,1988,  Oceania,74295.0
Dec,1988,  Europe,56159.0
Dec,1988,    France,2541.0
Dec,1988,    Germany,7483.0
Dec,1988,    United Kingdom,20592.0
Dec,1988,  North America,13401.0
Dec,1988,  Other Regions,
Nov,1988,Number Of Air Passenger Arrivals,490338.0
Nov,1988,  South East Asia,236212.0
Nov,1988,    Indonesia,57639.0
Nov,1988,    Malaysia,97439.0
Nov,1988,    Philippines,11974.0
Nov,1988,    Thailand,61180.0
Nov,1988,    Vietnam,
Nov,1988,  North East Asia,99572.0
Nov,1988,    Mainland China,2880.0
Nov,1988,    Hong Kong,38051.0
Nov,1988,    Japan,42910.0
Nov,1988,  South Asia,25401.0
Nov,1988,  Middle East,4761.0
Nov,1988,  Oceania,56322.0
Nov,1988,  Europe,54765.0
Nov,1988,    France,2745.0
Nov,1988,    Germany,6899.0
Nov,1988,    United Kingdom,18526.0
Nov,1988,  North America,9615.0
Nov,1988,  Other Regions,
Oct,1988,Number Of Air Passenger Arrivals,478253.0
Oct,1988,  South East Asia,221718.0
Oct,1988,    Indonesia,54048.0
Oct,1988,    Malaysia,90756.0
Oct,1988,    Philippines,12529.0
Oct,1988,    Thailand,55932.0
Oct,1988,    Vietnam,
Oct,1988,  North East Asia,99322.0
Oct,1988,    Mainland China,3685.0
Oct,1988,    Hong Kong,40372.0
Oct,1988,    Japan,39739.0
Oct,1988,  South Asia,26838.0
Oct,1988,  Middle East,5612.0
Oct,1988,  Oceania,47998.0
Oct,1988,  Europe,62306.0
Oct,1988,    France,3492.0
Oct,1988,    Germany,8429.0
Oct,1988,    United Kingdom,21708.0
Oct,1988,  North America,10577.0
Oct,1988,  Other Regions,
Sep,1988,Number Of Air Passenger Arrivals,459639.0
Sep,1988,  South East Asia,208603.0
Sep,1988,    Indonesia,52473.0
Sep,1988,    Malaysia,87730.0
Sep,1988,    Philippines,11321.0
Sep,1988,    Thailand,47537.0
Sep,1988,    Vietnam,
Sep,1988,  North East Asia,97887.0
Sep,1988,    Mainland China,2991.0
Sep,1988,    Hong Kong,36748.0
Sep,1988,    Japan,42568.0
Sep,1988,  South Asia,26001.0
Sep,1988,  Middle East,5085.0
Sep,1988,  Oceania,52647.0
Sep,1988,  Europe,57543.0
Sep,1988,    France,2941.0
Sep,1988,    Germany,6724.0
Sep,1988,    United Kingdom,20509.0
Sep,1988,  North America,8317.0
Sep,1988,  Other Regions,
Aug,1988,Number Of Air Passenger Arrivals,503542.0
Aug,1988,  South East Asia,237592.0
Aug,1988,    Indonesia,62040.0
Aug,1988,    Malaysia,96448.0
Aug,1988,    Philippines,11717.0
Aug,1988,    Thailand,56411.0
Aug,1988,    Vietnam,
Aug,1988,  North East Asia,101112.0
Aug,1988,    Mainland China,2679.0
Aug,1988,    Hong Kong,37497.0
Aug,1988,    Japan,45023.0
Aug,1988,  South Asia,28492.0
Aug,1988,  Middle East,9120.0
Aug,1988,  Oceania,56344.0
Aug,1988,  Europe,56199.0
Aug,1988,    France,3242.0
Aug,1988,    Germany,5538.0
Aug,1988,    United Kingdom,21063.0
Aug,1988,  North America,9744.0
Aug,1988,  Other Regions,
Jul,1988,Number Of Air Passenger Arrivals,492727.0
Jul,1988,  South East Asia,223853.0
Jul,1988,    Indonesia,56068.0
Jul,1988,    Malaysia,94100.0
Jul,1988,    Philippines,11432.0
Jul,1988,    Thailand,53577.0
Jul,1988,    Vietnam,
Jul,1988,  North East Asia,104021.0
Jul,1988,    Mainland China,3182.0
Jul,1988,    Hong Kong,41415.0
Jul,1988,    Japan,43808.0
Jul,1988,  South Asia,26406.0
Jul,1988,  Middle East,7764.0
Jul,1988,  Oceania,54909.0
Jul,1988,  Europe,61404.0
Jul,1988,    France,3884.0
Jul,1988,    Germany,6437.0
Jul,1988,    United Kingdom,22228.0
Jul,1988,  North America,10653.0
Jul,1988,  Other Regions,
Jun,1988,Number Of Air Passenger Arrivals,489884.0
Jun,1988,  South East Asia,239443.0
Jun,1988,    Indonesia,66179.0
Jun,1988,    Malaysia,96114.0
Jun,1988,    Philippines,11768.0
Jun,1988,    Thailand,56459.0
Jun,1988,    Vietnam,
Jun,1988,  North East Asia,100082.0
Jun,1988,    Mainland China,3798.0
Jun,1988,    Hong Kong,40942.0
Jun,1988,    Japan,41128.0
Jun,1988,  South Asia,26139.0
Jun,1988,  Middle East,5317.0
Jun,1988,  Oceania,59129.0
Jun,1988,  Europe,46835.0
Jun,1988,    France,2523.0
Jun,1988,    Germany,4394.0
Jun,1988,    United Kingdom,18693.0
Jun,1988,  North America,10361.0
Jun,1988,  Other Regions,
May,1988,Number Of Air Passenger Arrivals,432584.0
May,1988,  South East Asia,203503.0
May,1988,    Indonesia,50519.0
May,1988,    Malaysia,83377.0
May,1988,    Philippines,11807.0
May,1988,    Thailand,48303.0
May,1988,    Vietnam,
May,1988,  North East Asia,90599.0
May,1988,    Mainland China,2851.0
May,1988,    Hong Kong,36301.0
May,1988,    Japan,35695.0
May,1988,  South Asia,25426.0
May,1988,  Middle East,4742.0
May,1988,  Oceania,55721.0
May,1988,  Europe,40157.0
May,1988,    France,1903.0
May,1988,    Germany,4259.0
May,1988,    United Kingdom,15575.0
May,1988,  North America,8892.0
May,1988,  Other Regions,
Apr,1988,Number Of Air Passenger Arrivals,441331.0
Apr,1988,  South East Asia,209936.0
Apr,1988,    Indonesia,47902.0
Apr,1988,    Malaysia,87356.0
Apr,1988,    Philippines,11527.0
Apr,1988,    Thailand,51159.0
Apr,1988,    Vietnam,
Apr,1988,  North East Asia,89192.0
Apr,1988,    Mainland China,2654.0
Apr,1988,    Hong Kong,34981.0
Apr,1988,    Japan,36704.0
Apr,1988,  South Asia,29343.0
Apr,1988,  Middle East,4799.0
Apr,1988,  Oceania,58591.0
Apr,1988,  Europe,39510.0
Apr,1988,    France,2138.0
Apr,1988,    Germany,3359.0
Apr,1988,    United Kingdom,15414.0
Apr,1988,  North America,6775.0
Apr,1988,  Other Regions,
Mar,1988,Number Of Air Passenger Arrivals,460889.0
Mar,1988,  South East Asia,213549.0
Mar,1988,    Indonesia,50967.0
Mar,1988,    Malaysia,88088.0
Mar,1988,    Philippines,12526.0
Mar,1988,    Thailand,52963.0
Mar,1988,    Vietnam,
Mar,1988,  North East Asia,93322.0
Mar,1988,    Mainland China,1918.0
Mar,1988,    Hong Kong,36889.0
Mar,1988,    Japan,39548.0
Mar,1988,  South Asia,30836.0
Mar,1988,  Middle East,4833.0
Mar,1988,  Oceania,58070.0
Mar,1988,  Europe,50370.0
Mar,1988,    France,2651.0
Mar,1988,    Germany,5577.0
Mar,1988,    United Kingdom,20947.0
Mar,1988,  North America,6837.0
Mar,1988,  Other Regions,
Feb,1988,Number Of Air Passenger Arrivals,427020.0
Feb,1988,  South East Asia,208368.0
Feb,1988,    Indonesia,49893.0
Feb,1988,    Malaysia,84640.0
Feb,1988,    Philippines,12022.0
Feb,1988,    Thailand,52365.0
Feb,1988,    Vietnam,
Feb,1988,  North East Asia,82174.0
Feb,1988,    Mainland China,2002.0
Feb,1988,    Hong Kong,33807.0
Feb,1988,    Japan,34937.0
Feb,1988,  South Asia,29887.0
Feb,1988,  Middle East,5424.0
Feb,1988,  Oceania,47857.0
Feb,1988,  Europe,41979.0
Feb,1988,    France,2213.0
Feb,1988,    Germany,4828.0
Feb,1988,    United Kingdom,15256.0
Feb,1988,  North America,7547.0
Feb,1988,  Other Regions,
Jan,1988,Number Of Air Passenger Arrivals,434586.0
Jan,1988,  South East Asia,201057.0
Jan,1988,    Indonesia,46861.0
Jan,1988,    Malaysia,78611.0
Jan,1988,    Philippines,12812.0
Jan,1988,    Thailand,52827.0
Jan,1988,    Vietnam,
Jan,1988,  North East Asia,78808.0
Jan,1988,    Mainland China,1910.0
Jan,1988,    Hong Kong,33910.0
Jan,1988,    Japan,31976.0
Jan,1988,  South Asia,33080.0
Jan,1988,  Middle East,5205.0
Jan,1988,  Oceania,53771.0
Jan,1988,  Europe,49098.0
Jan,1988,    France,2551.0
Jan,1988,    Germany,4726.0
Jan,1988,    United Kingdom,17907.0
Jan,1988,  North America,9298.0
Jan,1988,  Other Regions,
Dec,1987,Number Of Air Passenger Arrivals,503080.0
Dec,1987,  South East Asia,255906.0
Dec,1987,    Indonesia,64976.0
Dec,1987,    Malaysia,101211.0
Dec,1987,    Philippines,10933.0
Dec,1987,    Thailand,66259.0
Dec,1987,    Vietnam,
Dec,1987,  North East Asia,86391.0
Dec,1987,    Mainland China,2577.0
Dec,1987,    Hong Kong,39670.0
Dec,1987,    Japan,31617.0
Dec,1987,  South Asia,32355.0
Dec,1987,  Middle East,5894.0
Dec,1987,  Oceania,61761.0
Dec,1987,  Europe,46926.0
Dec,1987,    France,2458.0
Dec,1987,    Germany,3534.0
Dec,1987,    United Kingdom,18895.0
Dec,1987,  North America,10249.0
Dec,1987,  Other Regions,
Nov,1987,Number Of Air Passenger Arrivals,413716.0
Nov,1987,  South East Asia,197225.0
Nov,1987,    Indonesia,47231.0
Nov,1987,    Malaysia,80411.0
Nov,1987,    Philippines,10799.0
Nov,1987,    Thailand,49900.0
Nov,1987,    Vietnam,
Nov,1987,  North East Asia,83151.0
Nov,1987,    Mainland China,2633.0
Nov,1987,    Hong Kong,37435.0
Nov,1987,    Japan,31128.0
Nov,1987,  South Asia,26691.0
Nov,1987,  Middle East,4582.0
Nov,1987,  Oceania,45168.0
Nov,1987,  Europe,45233.0
Nov,1987,    France,2531.0
Nov,1987,    Germany,5209.0
Nov,1987,    United Kingdom,16719.0
Nov,1987,  North America,7922.0
Nov,1987,  Other Regions,
Oct,1987,Number Of Air Passenger Arrivals,418928.0
Oct,1987,  South East Asia,190307.0
Oct,1987,    Indonesia,47204.0
Oct,1987,    Malaysia,77371.0
Oct,1987,    Philippines,11041.0
Oct,1987,    Thailand,46914.0
Oct,1987,    Vietnam,
Oct,1987,  North East Asia,89913.0
Oct,1987,    Mainland China,3166.0
Oct,1987,    Hong Kong,41322.0
Oct,1987,    Japan,31212.0
Oct,1987,  South Asia,26641.0
Oct,1987,  Middle East,4917.0
Oct,1987,  Oceania,41259.0
Oct,1987,  Europe,53858.0
Oct,1987,    France,3022.0
Oct,1987,    Germany,5221.0
Oct,1987,    United Kingdom,21121.0
Oct,1987,  North America,8091.0
Oct,1987,  Other Regions,
Sep,1987,Number Of Air Passenger Arrivals,409104.0
Sep,1987,  South East Asia,183951.0
Sep,1987,    Indonesia,45796.0
Sep,1987,    Malaysia,77277.0
Sep,1987,    Philippines,10716.0
Sep,1987,    Thailand,39975.0
Sep,1987,    Vietnam,
Sep,1987,  North East Asia,83699.0
Sep,1987,    Mainland China,2350.0
Sep,1987,    Hong Kong,34433.0
Sep,1987,    Japan,34274.0
Sep,1987,  South Asia,28310.0
Sep,1987,  Middle East,6886.0
Sep,1987,  Oceania,44337.0
Sep,1987,  Europe,51145.0
Sep,1987,    France,2672.0
Sep,1987,    Germany,4052.0
Sep,1987,    United Kingdom,19862.0
Sep,1987,  North America,7258.0
Sep,1987,  Other Regions,
Aug,1987,Number Of Air Passenger Arrivals,462816.0
Aug,1987,  South East Asia,220352.0
Aug,1987,    Indonesia,56129.0
Aug,1987,    Malaysia,91236.0
Aug,1987,    Philippines,12377.0
Aug,1987,    Thailand,51646.0
Aug,1987,    Vietnam,
Aug,1987,  North East Asia,96047.0
Aug,1987,    Mainland China,1900.0
Aug,1987,    Hong Kong,39462.0
Aug,1987,    Japan,40933.0
Aug,1987,  South Asia,28674.0
Aug,1987,  Middle East,6933.0
Aug,1987,  Oceania,46108.0
Aug,1987,  Europe,51924.0
Aug,1987,    France,3255.0
Aug,1987,    Germany,4512.0
Aug,1987,    United Kingdom,20161.0
Aug,1987,  North America,8925.0
Aug,1987,  Other Regions,
Jul,1987,Number Of Air Passenger Arrivals,439286.0
Jul,1987,  South East Asia,201473.0
Jul,1987,    Indonesia,48019.0
Jul,1987,    Malaysia,87120.0
Jul,1987,    Philippines,11187.0
Jul,1987,    Thailand,47097.0
Jul,1987,    Vietnam,
Jul,1987,  North East Asia,95514.0
Jul,1987,    Mainland China,2265.0
Jul,1987,    Hong Kong,42150.0
Jul,1987,    Japan,37512.0
Jul,1987,  South Asia,26079.0
Jul,1987,  Middle East,6987.0
Jul,1987,  Oceania,45049.0
Jul,1987,  Europe,52842.0
Jul,1987,    France,3270.0
Jul,1987,    Germany,4590.0
Jul,1987,    United Kingdom,20997.0
Jul,1987,  North America,8369.0
Jul,1987,  Other Regions,
Jun,1987,Number Of Air Passenger Arrivals,444972.0
Jun,1987,  South East Asia,216302.0
Jun,1987,    Indonesia,55827.0
Jun,1987,    Malaysia,88809.0
Jun,1987,    Philippines,11952.0
Jun,1987,    Thailand,51983.0
Jun,1987,    Vietnam,
Jun,1987,  North East Asia,94785.0
Jun,1987,    Mainland China,3249.0
Jun,1987,    Hong Kong,44939.0
Jun,1987,    Japan,31968.0
Jun,1987,  South Asia,26770.0
Jun,1987,  Middle East,5553.0
Jun,1987,  Oceania,47699.0
Jun,1987,  Europe,41724.0
Jun,1987,    France,2422.0
Jun,1987,    Germany,3592.0
Jun,1987,    United Kingdom,17603.0
Jun,1987,  North America,9320.0
Jun,1987,  Other Regions,
May,1987,Number Of Air Passenger Arrivals,393555.0
May,1987,  South East Asia,186566.0
May,1987,    Indonesia,45971.0
May,1987,    Malaysia,77828.0
May,1987,    Philippines,11295.0
May,1987,    Thailand,40056.0
May,1987,    Vietnam,
May,1987,  North East Asia,83377.0
May,1987,    Mainland China,2353.0
May,1987,    Hong Kong,38461.0
May,1987,    Japan,28336.0
May,1987,  South Asia,27447.0
May,1987,  Middle East,5049.0
May,1987,  Oceania,45850.0
May,1987,  Europe,34963.0
May,1987,    France,2227.0
May,1987,    Germany,3288.0
May,1987,    United Kingdom,14676.0
May,1987,  North America,7739.0
May,1987,  Other Regions,
Apr,1987,Number Of Air Passenger Arrivals,384072.0
Apr,1987,  South East Asia,182321.0
Apr,1987,    Indonesia,37385.0
Apr,1987,    Malaysia,81563.0
Apr,1987,    Philippines,11631.0
Apr,1987,    Thailand,41639.0
Apr,1987,    Vietnam,
Apr,1987,  North East Asia,77292.0
Apr,1987,    Mainland China,2401.0
Apr,1987,    Hong Kong,38312.0
Apr,1987,    Japan,23817.0
Apr,1987,  South Asia,28868.0
Apr,1987,  Middle East,4862.0
Apr,1987,  Oceania,48212.0
Apr,1987,  Europe,34002.0
Apr,1987,    France,2389.0
Apr,1987,    Germany,3585.0
Apr,1987,    United Kingdom,13534.0
Apr,1987,  North America,6272.0
Apr,1987,  Other Regions,
