Month,Year,Country,Departures,Arrivals
Oct,1996,    Indonesia,134686.0,133139.0
Oct,1996,    Malaysia,139279.0,145821.0
Oct,1996,    Philippines,22545.0,23286.0
Oct,1996,    Thailand,91703.0,92623.0
Oct,1996,    Vietnam,9856.0,8759.0
Oct,1996,  North East Asia,235889.0,238816.0
Oct,1996,    Mainland China,28210.0,29887.0
Oct,1996,    Hong Kong,70066.0,71538.0
Oct,1996,    Japan,83421.0,84010.0
Oct,1996,  South Asia,51466.0,52535.0
Oct,1996,  Middle East,7282.0,8431.0
Oct,1996,  Oceania,114319.0,79595.0
Oct,1996,  Europe,92495.0,116062.0
Oct,1996,    France,6514.0,8500.0
Oct,1996,    Germany,18673.0,23522.0
Oct,1996,    United Kingdom,31142.0,41419.0
Oct,1996,  North America,20042.0,20870.0
Oct,1996,  Other Regions,,
Sep,1996,  South East Asia,379986.0,391273.0
Sep,1996,    Indonesia,126164.0,125703.0
Sep,1996,    Malaysia,132532.0,141095.0
Sep,1996,    Philippines,20666.0,21739.0
Sep,1996,    Thailand,73779.0,76529.0
Sep,1996,    Vietnam,9221.0,8930.0
Sep,1996,  North East Asia,233792.0,227331.0
Sep,1996,    Mainland China,25336.0,22733.0
Sep,1996,    Hong Kong,63847.0,66972.0
Sep,1996,    Japan,97323.0,90537.0
Sep,1996,  South Asia,45528.0,50412.0
Sep,1996,  Middle East,10417.0,8473.0
Sep,1996,  Oceania,90114.0,81163.0
Sep,1996,  Europe,103574.0,108149.0
Sep,1996,    France,7396.0,7891.0
Sep,1996,    Germany,20022.0,21651.0
Sep,1996,    United Kingdom,38076.0,37597.0
Sep,1996,  North America,23054.0,18642.0
Sep,1996,  Other Regions,,
Aug,1996,  South East Asia,421665.0,442673.0
Aug,1996,    Indonesia,133355.0,136108.0
Aug,1996,    Malaysia,148741.0,159754.0
Aug,1996,    Philippines,20825.0,22615.0
Aug,1996,    Thailand,89967.0,90973.0
Aug,1996,    Vietnam,9844.0,11637.0
Aug,1996,  North East Asia,294585.0,271883.0
Aug,1996,    Mainland China,20362.0,20827.0
Aug,1996,    Hong Kong,93638.0,84331.0
Aug,1996,    Japan,108711.0,105598.0
Aug,1996,  South Asia,49420.0,55295.0
Aug,1996,  Middle East,13657.0,11280.0
Aug,1996,  Oceania,87165.0,85566.0
Aug,1996,  Europe,106503.0,107021.0
Aug,1996,    France,7115.0,7131.0
Aug,1996,    Germany,21127.0,20611.0
Aug,1996,    United Kingdom,38847.0,39901.0
Aug,1996,  North America,28879.0,20329.0
Aug,1996,  Other Regions,,
Jul,1996,  South East Asia,441349.0,421991.0
Jul,1996,    Indonesia,162969.0,134221.0
Jul,1996,    Malaysia,143353.0,146910.0
Jul,1996,    Philippines,20629.0,21381.0
Jul,1996,    Thailand,82441.0,88889.0
Jul,1996,    Vietnam,12115.0,11230.0
Jul,1996,  North East Asia,238444.0,260784.0
Jul,1996,    Mainland China,16706.0,21446.0
Jul,1996,    Hong Kong,70743.0,78792.0
Jul,1996,    Japan,90014.0,97807.0
Jul,1996,  South Asia,49739.0,52516.0
Jul,1996,  Middle East,7779.0,12929.0
Jul,1996,  Oceania,101119.0,80764.0
Jul,1996,  Europe,98702.0,114670.0
Jul,1996,    France,7123.0,7455.0
Jul,1996,    Germany,17701.0,21507.0
Jul,1996,    United Kingdom,36588.0,44050.0
Jul,1996,  North America,26633.0,22797.0
Jul,1996,  Other Regions,,
Jun,1996,  South East Asia,436093.0,469377.0
Jun,1996,    Indonesia,138360.0,163225.0
Jun,1996,    Malaysia,156315.0,160510.0
Jun,1996,    Philippines,23490.0,23546.0
Jun,1996,    Thailand,88855.0,94621.0
Jun,1996,    Vietnam,10480.0,9670.0
Jun,1996,  North East Asia,247637.0,279041.0
Jun,1996,    Mainland China,28317.0,34441.0
Jun,1996,    Hong Kong,72815.0,85510.0
Jun,1996,    Japan,88986.0,95316.0
Jun,1996,  South Asia,50035.0,53975.0
Jun,1996,  Middle East,7397.0,9983.0
Jun,1996,  Oceania,87724.0,100271.0
Jun,1996,  Europe,99924.0,101666.0
Jun,1996,    France,7362.0,7560.0
Jun,1996,    Germany,17285.0,15634.0
Jun,1996,    United Kingdom,35819.0,40006.0
Jun,1996,  North America,29089.0,28689.0
Jun,1996,  Other Regions,,
May,1996,  South East Asia,409472.0,412061.0
May,1996,    Indonesia,126611.0,119634.0
May,1996,    Malaysia,138768.0,149944.0
May,1996,    Philippines,25848.0,25010.0
May,1996,    Thailand,89252.0,88429.0
May,1996,    Vietnam,10489.0,9481.0
May,1996,  North East Asia,235872.0,220717.0
May,1996,    Mainland China,28156.0,27279.0
May,1996,    Hong Kong,68210.0,67380.0
May,1996,    Japan,79887.0,75364.0
May,1996,  South Asia,46018.0,49494.0
May,1996,  Middle East,8220.0,14035.0
May,1996,  Oceania,76901.0,85150.0
May,1996,  Europe,104370.0,80184.0
May,1996,    France,7848.0,6018.0
May,1996,    Germany,19466.0,14652.0
May,1996,    United Kingdom,37889.0,27725.0
May,1996,  North America,26995.0,20337.0
May,1996,  Other Regions,,
Apr,1996,  South East Asia,411242.0,419667.0
Apr,1996,    Indonesia,120521.0,117307.0
Apr,1996,    Malaysia,141018.0,152439.0
Apr,1996,    Philippines,23776.0,24905.0
Apr,1996,    Thailand,97512.0,95386.0
Apr,1996,    Vietnam,10123.0,11043.0
Apr,1996,  North East Asia,234700.0,216344.0
Apr,1996,    Mainland China,23827.0,22275.0
Apr,1996,    Hong Kong,73103.0,67786.0
Apr,1996,    Japan,79777.0,77358.0
Apr,1996,  South Asia,45789.0,52695.0
Apr,1996,  Middle East,13842.0,9236.0
Apr,1996,  Oceania,87301.0,87967.0
Apr,1996,  Europe,106666.0,83604.0
Apr,1996,    France,8035.0,6729.0
Apr,1996,    Germany,21509.0,16352.0
Apr,1996,    United Kingdom,37929.0,29390.0
Apr,1996,  North America,24675.0,16824.0
Apr,1996,  Other Regions,,
Mar,1996,  South East Asia,428890.0,432402.0
Mar,1996,    Indonesia,127768.0,117823.0
Mar,1996,    Malaysia,149197.0,156948.0
Mar,1996,    Philippines,24042.0,22938.0
Mar,1996,    Thailand,97696.0,101253.0
Mar,1996,    Vietnam,10672.0,14556.0
Mar,1996,  North East Asia,251432.0,253898.0
Mar,1996,    Mainland China,19962.0,23727.0
Mar,1996,    Hong Kong,74119.0,70074.0
Mar,1996,    Japan,105255.0,104730.0
Mar,1996,  South Asia,45258.0,56308.0
Mar,1996,  Middle East,8460.0,9259.0
Mar,1996,  Oceania,88312.0,93703.0
Mar,1996,  Europe,95895.0,91217.0
Mar,1996,    France,6246.0,6125.0
Mar,1996,    Germany,19847.0,19501.0
Mar,1996,    United Kingdom,33291.0,30992.0
Mar,1996,  North America,27567.0,18836.0
Mar,1996,  Other Regions,,
Feb,1996,  South East Asia,404262.0,415980.0
Feb,1996,    Indonesia,124976.0,124951.0
Feb,1996,    Malaysia,139794.0,150631.0
Feb,1996,    Philippines,17872.0,19756.0
Feb,1996,    Thailand,89983.0,89659.0
Feb,1996,    Vietnam,13049.0,10724.0
Feb,1996,  North East Asia,242302.0,234487.0
Feb,1996,    Mainland China,23793.0,21281.0
Feb,1996,    Hong Kong,71071.0,72306.0
Feb,1996,    Japan,82296.0,81857.0
Feb,1996,  South Asia,45642.0,47769.0
Feb,1996,  Middle East,7877.0,8839.0
Feb,1996,  Oceania,106339.0,84939.0
Feb,1996,  Europe,76292.0,78549.0
Feb,1996,    France,5168.0,5298.0
Feb,1996,    Germany,14760.0,15701.0
Feb,1996,    United Kingdom,27281.0,27083.0
Feb,1996,  North America,21717.0,20082.0
Feb,1996,  Other Regions,,
Jan,1996,  South East Asia,376828.0,393050.0
Jan,1996,    Indonesia,119299.0,108266.0
Jan,1996,    Malaysia,123978.0,139103.0
Jan,1996,    Philippines,17657.0,24204.0
Jan,1996,    Thailand,85566.0,93487.0
Jan,1996,    Vietnam,11599.0,10396.0
Jan,1996,  North East Asia,222586.0,223340.0
Jan,1996,    Mainland China,12817.0,15284.0
Jan,1996,    Hong Kong,59711.0,59939.0
Jan,1996,    Japan,95758.0,94335.0
Jan,1996,  South Asia,48711.0,57829.0
Jan,1996,  Middle East,9234.0,9989.0
Jan,1996,  Oceania,101230.0,84290.0
Jan,1996,  Europe,84904.0,89576.0
Jan,1996,    France,5273.0,5628.0
Jan,1996,    Germany,16442.0,17286.0
Jan,1996,    United Kingdom,29743.0,33633.0
Jan,1996,  North America,26993.0,22452.0
Jan,1996,  Other Regions,,
Dec,1995,  South East Asia,483232.0,499837.0
Dec,1995,    Indonesia,143396.0,156478.0
Dec,1995,    Malaysia,166749.0,177397.0
Dec,1995,    Philippines,25662.0,17423.0
Dec,1995,    Thailand,112350.0,113927.0
Dec,1995,    Vietnam,11818.0,10501.0
Dec,1995,  North East Asia,237252.0,259678.0
Dec,1995,    Mainland China,22307.0,27674.0
Dec,1995,    Hong Kong,78265.0,81040.0
Dec,1995,    Japan,83927.0,93639.0
Dec,1995,  South Asia,56865.0,58008.0
Dec,1995,  Middle East,10446.0,15403.0
Dec,1995,  Oceania,112495.0,119577.0
Dec,1995,  Europe,80898.0,89939.0
Dec,1995,    France,4904.0,5163.0
Dec,1995,    Germany,14849.0,15561.0
Dec,1995,    United Kingdom,29903.0,35110.0
Dec,1995,  North America,26133.0,29929.0
Dec,1995,  Other Regions,,
Nov,1995,  South East Asia,435494.0,424680.0
Nov,1995,    Indonesia,130826.0,119863.0
Nov,1995,    Malaysia,162083.0,165091.0
Nov,1995,    Philippines,19813.0,18160.0
Nov,1995,    Thailand,94520.0,93040.0
Nov,1995,    Vietnam,10271.0,10377.0
Nov,1995,  North East Asia,239464.0,224377.0
Nov,1995,    Mainland China,23898.0,24420.0
Nov,1995,    Hong Kong,70443.0,65508.0
Nov,1995,    Japan,93785.0,89701.0
Nov,1995,  South Asia,53507.0,49183.0
Nov,1995,  Middle East,10991.0,10122.0
Nov,1995,  Oceania,104832.0,97538.0
Nov,1995,  Europe,85282.0,88551.0
Nov,1995,    France,5316.0,5217.0
Nov,1995,    Germany,18119.0,17412.0
Nov,1995,    United Kingdom,27891.0,30209.0
Nov,1995,  North America,22002.0,19605.0
Nov,1995,  Other Regions,,
Oct,1995,  South East Asia,402224.0,416352.0
Oct,1995,    Indonesia,123780.0,118464.0
Oct,1995,    Malaysia,142897.0,161764.0
Oct,1995,    Philippines,18437.0,17543.0
Oct,1995,    Thailand,90305.0,92575.0
Oct,1995,    Vietnam,10099.0,9525.0
Oct,1995,  North East Asia,223259.0,222668.0
Oct,1995,    Mainland China,,
Oct,1995,    Hong Kong,63440.0,64132.0
Oct,1995,    Japan,82892.0,81934.0
Oct,1995,  South Asia,46710.0,49404.0
Oct,1995,  Middle East,7414.0,10240.0
Oct,1995,  Oceania,109038.0,77387.0
Oct,1995,  Europe,86168.0,111023.0
Oct,1995,    France,6282.0,7979.0
Oct,1995,    Germany,17852.0,21210.0
Oct,1995,    United Kingdom,28596.0,37902.0
Oct,1995,  North America,18603.0,18509.0
Oct,1995,  Other Regions,,
Sep,1995,  South East Asia,378834.0,400184.0
Sep,1995,    Indonesia,115026.0,117289.0
Sep,1995,    Malaysia,147035.0,161622.0
Sep,1995,    Philippines,17529.0,16742.0
Sep,1995,    Thailand,74218.0,78719.0
Sep,1995,    Vietnam,8916.0,8986.0
Sep,1995,  North East Asia,237393.0,231051.0
Sep,1995,    Mainland China,24758.0,25230.0
Sep,1995,    Hong Kong,62803.0,62910.0
Sep,1995,    Japan,98624.0,91932.0
Sep,1995,  South Asia,45709.0,49571.0
Sep,1995,  Middle East,10454.0,9246.0
Sep,1995,  Oceania,95930.0,83982.0
Sep,1995,  Europe,98708.0,104241.0
Sep,1995,    France,6634.0,6543.0
Sep,1995,    Germany,17710.0,19503.0
Sep,1995,    United Kingdom,37167.0,36427.0
Sep,1995,  North America,20616.0,17285.0
Sep,1995,  Other Regions,,
Aug,1995,  South East Asia,405927.0,426108.0
Aug,1995,    Indonesia,127927.0,125631.0
Aug,1995,    Malaysia,153731.0,169467.0
Aug,1995,    Philippines,15748.0,15626.0
Aug,1995,    Thailand,83030.0,85330.0
Aug,1995,    Vietnam,9521.0,10964.0
Aug,1995,  North East Asia,296061.0,269044.0
Aug,1995,    Mainland China,19642.0,17741.0
Aug,1995,    Hong Kong,83745.0,74850.0
Aug,1995,    Japan,115682.0,109830.0
Aug,1995,  South Asia,45067.0,50924.0
Aug,1995,  Middle East,12508.0,11331.0
Aug,1995,  Oceania,87597.0,81683.0
Aug,1995,  Europe,100935.0,103511.0
Aug,1995,    France,6607.0,7446.0
Aug,1995,    Germany,17685.0,17689.0
Aug,1995,    United Kingdom,36357.0,38365.0
Aug,1995,  North America,25255.0,18918.0
Aug,1995,  Other Regions,,
Jul,1995,  South East Asia,424298.0,403630.0
Jul,1995,    Indonesia,152287.0,120395.0
Jul,1995,    Malaysia,151001.0,159827.0
Jul,1995,    Philippines,16545.0,15901.0
Jul,1995,    Thailand,77724.0,81654.0
Jul,1995,    Vietnam,10898.0,9957.0
Jul,1995,  North East Asia,239647.0,262462.0
Jul,1995,    Mainland China,15709.0,18885.0
Jul,1995,    Hong Kong,65203.0,75670.0
Jul,1995,    Japan,91735.0,97578.0
Jul,1995,  South Asia,46272.0,53200.0
Jul,1995,  Middle East,8016.0,11904.0
Jul,1995,  Oceania,97996.0,78699.0
Jul,1995,  Europe,92633.0,111889.0
Jul,1995,    France,6659.0,7037.0
Jul,1995,    Germany,14404.0,19453.0
Jul,1995,    United Kingdom,34372.0,40996.0
Jul,1995,  North America,21793.0,22655.0
Jul,1995,  Other Regions,,
Jun,1995,  South East Asia,400453.0,430262.0
Jun,1995,    Indonesia,115117.0,133638.0
Jun,1995,    Malaysia,159415.0,171178.0
Jun,1995,    Philippines,16470.0,14619.0
Jun,1995,    Thailand,84033.0,86240.0
Jun,1995,    Vietnam,9803.0,8513.0
Jun,1995,  North East Asia,223605.0,236699.0
Jun,1995,    Mainland China,22931.0,27435.0
Jun,1995,    Hong Kong,61699.0,66550.0
Jun,1995,    Japan,87099.0,88651.0
Jun,1995,  South Asia,43997.0,47846.0
Jun,1995,  Middle East,6876.0,12528.0
Jun,1995,  Oceania,83647.0,91849.0
Jun,1995,  Europe,88806.0,89262.0
Jun,1995,    France,6651.0,6765.0
Jun,1995,    Germany,14205.0,14099.0
Jun,1995,    United Kingdom,32002.0,35554.0
Jun,1995,  North America,22297.0,24961.0
Jun,1995,  Other Regions,,
May,1995,  South East Asia,382336.0,384574.0
May,1995,    Indonesia,112878.0,102809.0
May,1995,    Malaysia,144264.0,161239.0
May,1995,    Philippines,15991.0,14472.0
May,1995,    Thailand,86850.0,82330.0
May,1995,    Vietnam,8545.0,8059.0
May,1995,  North East Asia,212948.0,200346.0
May,1995,    Mainland China,23891.0,24197.0
May,1995,    Hong Kong,57650.0,57349.0
May,1995,    Japan,80080.0,72900.0
May,1995,  South Asia,44323.0,46542.0
May,1995,  Middle East,9890.0,9898.0
May,1995,  Oceania,76830.0,82547.0
May,1995,  Europe,90669.0,73440.0
May,1995,    France,6784.0,5268.0
May,1995,    Germany,16039.0,13442.0
May,1995,    United Kingdom,31702.0,25136.0
May,1995,  North America,21321.0,19833.0
May,1995,  Other Regions,,
Apr,1995,  South East Asia,364810.0,371018.0
Apr,1995,    Indonesia,104264.0,97831.0
Apr,1995,    Malaysia,133667.0,145710.0
Apr,1995,    Philippines,14744.0,15646.0
Apr,1995,    Thailand,90042.0,88491.0
Apr,1995,    Vietnam,8420.0,9467.0
Apr,1995,  North East Asia,207951.0,204227.0
Apr,1995,    Mainland China,20012.0,21224.0
Apr,1995,    Hong Kong,65395.0,62656.0
Apr,1995,    Japan,68451.0,69050.0
Apr,1995,  South Asia,42507.0,49547.0
Apr,1995,  Middle East,10454.0,7635.0
Apr,1995,  Oceania,78480.0,84562.0
Apr,1995,  Europe,92869.0,76694.0
Apr,1995,    France,6585.0,5414.0
Apr,1995,    Germany,17124.0,15826.0
Apr,1995,    United Kingdom,34467.0,27134.0
Apr,1995,  North America,17631.0,15263.0
Apr,1995,  Other Regions,,
Mar,1995,  South East Asia,409347.0,411659.0
Mar,1995,    Indonesia,125757.0,108143.0
Mar,1995,    Malaysia,148603.0,159014.0
Mar,1995,    Philippines,19071.0,17979.0
Mar,1995,    Thailand,92693.0,99260.0
Mar,1995,    Vietnam,8769.0,11537.0
Mar,1995,  North East Asia,228459.0,226414.0
Mar,1995,    Mainland China,18928.0,20052.0
Mar,1995,    Hong Kong,64816.0,64433.0
Mar,1995,    Japan,96088.0,94092.0
Mar,1995,  South Asia,41564.0,46844.0
Mar,1995,  Middle East,8729.0,9537.0
Mar,1995,  Oceania,83782.0,95102.0
Mar,1995,  Europe,86278.0,72854.0
Mar,1995,    France,6272.0,5596.0
Mar,1995,    Germany,15726.0,14836.0
Mar,1995,    United Kingdom,29049.0,24319.0
Mar,1995,  North America,19835.0,15884.0
Mar,1995,  Other Regions,,
Feb,1995,  South East Asia,332020.0,397112.0
Feb,1995,    Indonesia,88232.0,102661.0
Feb,1995,    Malaysia,126449.0,165580.0
Feb,1995,    Philippines,16126.0,17640.0
Feb,1995,    Thailand,79045.0,86190.0
Feb,1995,    Vietnam,8486.0,11686.0
Feb,1995,  North East Asia,224551.0,209290.0
Feb,1995,    Mainland China,14970.0,18459.0
Feb,1995,    Hong Kong,69505.0,53533.0
Feb,1995,    Japan,71011.0,78359.0
Feb,1995,  South Asia,39517.0,47197.0
Feb,1995,  Middle East,7205.0,7438.0
Feb,1995,  Oceania,98297.0,77483.0
Feb,1995,  Europe,62871.0,70423.0
Feb,1995,    France,4272.0,5721.0
Feb,1995,    Germany,11512.0,13547.0
Feb,1995,    United Kingdom,21249.0,23021.0
Feb,1995,  North America,17425.0,14497.0
Feb,1995,  Other Regions,,
Jan,1995,  South East Asia,405736.0,378379.0
Jan,1995,    Indonesia,127085.0,97057.0
Jan,1995,    Malaysia,144014.0,145659.0
Jan,1995,    Philippines,18489.0,25120.0
Jan,1995,    Thailand,88456.0,86047.0
Jan,1995,    Vietnam,13125.0,9405.0
Jan,1995,  North East Asia,208238.0,214883.0
Jan,1995,    Mainland China,15091.0,13906.0
Jan,1995,    Hong Kong,54197.0,66000.0
Jan,1995,    Japan,89810.0,81589.0
Jan,1995,  South Asia,46467.0,53996.0
Jan,1995,  Middle East,10230.0,10496.0
Jan,1995,  Oceania,106429.0,85540.0
Jan,1995,  Europe,81576.0,83279.0
Jan,1995,    France,6310.0,5891.0
Jan,1995,    Germany,13816.0,14016.0
Jan,1995,    United Kingdom,28751.0,29750.0
Jan,1995,  North America,23217.0,23351.0
Jan,1995,  Other Regions,,
Dec,1994,  South East Asia,446608.0,471266.0
Dec,1994,    Indonesia,122575.0,138437.0
Dec,1994,    Malaysia,162247.0,177897.0
Dec,1994,    Philippines,27233.0,17693.0
Dec,1994,    Thailand,106670.0,107845.0
Dec,1994,    Vietnam,10062.0,7858.0
Dec,1994,  North East Asia,214034.0,235904.0
Dec,1994,    Mainland China,18113.0,22792.0
Dec,1994,    Hong Kong,69747.0,72754.0
Dec,1994,    Japan,78416.0,88348.0
Dec,1994,  South Asia,50572.0,48906.0
Dec,1994,  Middle East,9818.0,14882.0
Dec,1994,  Oceania,105509.0,119659.0
Dec,1994,  Europe,75371.0,85391.0
Dec,1994,    France,6008.0,5514.0
Dec,1994,    Germany,12174.0,13837.0
Dec,1994,    United Kingdom,26183.0,30701.0
Dec,1994,  North America,22621.0,28239.0
Dec,1994,  Other Regions,,
Nov,1994,  South East Asia,398431.0,389426.0
Nov,1994,    Indonesia,113431.0,101719.0
Nov,1994,    Malaysia,153140.0,157672.0
Nov,1994,    Philippines,19653.0,17839.0
Nov,1994,    Thailand,88686.0,89462.0
Nov,1994,    Vietnam,8600.0,8679.0
Nov,1994,  North East Asia,207840.0,201686.0
Nov,1994,    Mainland China,17929.0,20625.0
Nov,1994,    Hong Kong,63177.0,59498.0
Nov,1994,    Japan,80425.0,79988.0
Nov,1994,  South Asia,44893.0,39508.0
Nov,1994,  Middle East,9027.0,8959.0
Nov,1994,  Oceania,102909.0,96897.0
Nov,1994,  Europe,79616.0,84929.0
Nov,1994,    France,6350.0,5593.0
Nov,1994,    Germany,15217.0,16278.0
Nov,1994,    United Kingdom,25251.0,28425.0
Nov,1994,  North America,17141.0,19008.0
Nov,1994,  Other Regions,,
Oct,1994,  South East Asia,361327.0,371348.0
Oct,1994,    Indonesia,108202.0,102568.0
Oct,1994,    Malaysia,127714.0,144110.0
Oct,1994,    Philippines,18193.0,17984.0
Oct,1994,    Thailand,85927.0,85083.0
Oct,1994,    Vietnam,8378.0,8573.0
Oct,1994,  North East Asia,203940.0,202979.0
Oct,1994,    Mainland China,20569.0,22928.0
Oct,1994,    Hong Kong,59257.0,59427.0
Oct,1994,    Japan,77494.0,75510.0
Oct,1994,  South Asia,39964.0,39266.0
Oct,1994,  Middle East,8241.0,9545.0
Oct,1994,  Oceania,106895.0,73365.0
Oct,1994,  Europe,83318.0,108036.0
Oct,1994,    France,5754.0,7984.0
Oct,1994,    Germany,15226.0,20196.0
Oct,1994,    United Kingdom,28564.0,37627.0
Oct,1994,  North America,16065.0,18462.0
Oct,1994,  Other Regions,,
Sep,1994,  South East Asia,344717.0,356678.0
Sep,1994,    Indonesia,103274.0,101938.0
Sep,1994,    Malaysia,130637.0,143761.0
Sep,1994,    Philippines,16466.0,18522.0
Sep,1994,    Thailand,72557.0,71476.0
Sep,1994,    Vietnam,7308.0,7272.0
Sep,1994,  North East Asia,222639.0,209939.0
Sep,1994,    Mainland China,21629.0,19328.0
Sep,1994,    Hong Kong,58517.0,56954.0
Sep,1994,    Japan,93888.0,87955.0
Sep,1994,  South Asia,39699.0,42011.0
Sep,1994,  Middle East,9790.0,8538.0
Sep,1994,  Oceania,90275.0,76348.0
Sep,1994,  Europe,94555.0,99251.0
Sep,1994,    France,6658.0,7267.0
Sep,1994,    Germany,14905.0,15956.0
Sep,1994,    United Kingdom,37081.0,34423.0
Sep,1994,  North America,19765.0,17034.0
Sep,1994,  Other Regions,,
Aug,1994,  South East Asia,390470.0,411511.0
Aug,1994,    Indonesia,119863.0,118348.0
Aug,1994,    Malaysia,145819.0,162448.0
Aug,1994,    Philippines,16223.0,18691.0
Aug,1994,    Thailand,87891.0,86900.0
Aug,1994,    Vietnam,7330.0,9216.0
Aug,1994,  North East Asia,259602.0,233611.0
Aug,1994,    Mainland China,13091.0,13400.0
Aug,1994,    Hong Kong,77691.0,66236.0
Aug,1994,    Japan,99138.0,96471.0
Aug,1994,  South Asia,39735.0,43780.0
Aug,1994,  Middle East,11596.0,11072.0
Aug,1994,  Oceania,76700.0,83167.0
Aug,1994,  Europe,100089.0,94580.0
Aug,1994,    France,6792.0,7240.0
Aug,1994,    Germany,15273.0,14252.0
Aug,1994,    United Kingdom,36140.0,34553.0
Aug,1994,  North America,26816.0,19766.0
Aug,1994,  Other Regions,,
Jul,1994,  South East Asia,415709.0,383217.0
Jul,1994,    Indonesia,145641.0,109214.0
Jul,1994,    Malaysia,145826.0,152154.0
Jul,1994,    Philippines,17971.0,18231.0
Jul,1994,    Thailand,82526.0,81019.0
Jul,1994,    Vietnam,9071.0,8141.0
Jul,1994,  North East Asia,203922.0,223466.0
Jul,1994,    Mainland China,11325.0,13309.0
Jul,1994,    Hong Kong,59976.0,69509.0
Jul,1994,    Japan,75754.0,83050.0
Jul,1994,  South Asia,41593.0,42113.0
Jul,1994,  Middle East,7873.0,12427.0
Jul,1994,  Oceania,94935.0,75354.0
Jul,1994,  Europe,89492.0,106562.0
Jul,1994,    France,6396.0,8097.0
Jul,1994,    Germany,12527.0,15974.0
Jul,1994,    United Kingdom,33587.0,39085.0
Jul,1994,  North America,21078.0,23119.0
Jul,1994,  Other Regions,,
Jun,1994,  South East Asia,376900.0,401535.0
Jun,1994,    Indonesia,108949.0,121886.0
Jun,1994,    Malaysia,149774.0,161881.0
Jun,1994,    Philippines,18490.0,18690.0
Jun,1994,    Thailand,78913.0,78600.0
Jun,1994,    Vietnam,7808.0,7363.0
Jun,1994,  North East Asia,201980.0,211695.0
Jun,1994,    Mainland China,21868.0,25956.0
Jun,1994,    Hong Kong,60976.0,65755.0
Jun,1994,    Japan,75307.0,74893.0
Jun,1994,  South Asia,38974.0,39434.0
Jun,1994,  Middle East,7158.0,12686.0
Jun,1994,  Oceania,80197.0,86708.0
Jun,1994,  Europe,84244.0,82067.0
Jun,1994,    France,6320.0,6344.0
Jun,1994,    Germany,12143.0,11789.0
Jun,1994,    United Kingdom,30793.0,32815.0
Jun,1994,  North America,24184.0,22482.0
Jun,1994,  Other Regions,,
May,1994,  South East Asia,350354.0,356035.0
May,1994,    Indonesia,100053.0,92552.0
May,1994,    Malaysia,126569.0,144215.0
May,1994,    Philippines,19558.0,20398.0
May,1994,    Thailand,83028.0,78308.0
May,1994,    Vietnam,7974.0,7995.0
May,1994,  North East Asia,192523.0,181336.0
May,1994,    Mainland China,20258.0,18579.0
May,1994,    Hong Kong,54100.0,53972.0
May,1994,    Japan,76392.0,69783.0
May,1994,  South Asia,38792.0,39230.0
May,1994,  Middle East,11746.0,9743.0
May,1994,  Oceania,68946.0,78510.0
May,1994,  Europe,83145.0,68136.0
May,1994,    France,5200.0,5632.0
May,1994,    Germany,14625.0,11861.0
May,1994,    United Kingdom,29903.0,23164.0
May,1994,  North America,21236.0,20998.0
May,1994,  Other Regions,,
Apr,1994,  South East Asia,348542.0,359432.0
Apr,1994,    Indonesia,93154.0,89732.0
Apr,1994,    Malaysia,132020.0,145205.0
Apr,1994,    Philippines,19678.0,21157.0
Apr,1994,    Thailand,83822.0,81355.0
Apr,1994,    Vietnam,8071.0,8982.0
Apr,1994,  North East Asia,195182.0,187941.0
Apr,1994,    Mainland China,16792.0,16962.0
Apr,1994,    Hong Kong,61343.0,54218.0
Apr,1994,    Japan,64369.0,66627.0
Apr,1994,  South Asia,38661.0,44290.0
Apr,1994,  Middle East,11026.0,8389.0
Apr,1994,  Oceania,75758.0,89076.0
Apr,1994,  Europe,93413.0,73187.0
Apr,1994,    France,7033.0,5835.0
Apr,1994,    Germany,16785.0,13830.0
Apr,1994,    United Kingdom,32730.0,24064.0
Apr,1994,  North America,20127.0,16109.0
Apr,1994,  Other Regions,,
Mar,1994,  South East Asia,389645.0,389452.0
Mar,1994,    Indonesia,117514.0,106201.0
Mar,1994,    Malaysia,142618.0,152618.0
Mar,1994,    Philippines,19485.0,20343.0
Mar,1994,    Thailand,87747.0,84356.0
Mar,1994,    Vietnam,7634.0,10676.0
Mar,1994,  North East Asia,219543.0,214697.0
Mar,1994,    Mainland China,16819.0,15866.0
Mar,1994,    Hong Kong,64320.0,66529.0
Mar,1994,    Japan,92667.0,91481.0
Mar,1994,  South Asia,39471.0,41879.0
Mar,1994,  Middle East,9381.0,9470.0
Mar,1994,  Oceania,87644.0,92271.0
Mar,1994,  Europe,87770.0,78830.0
Mar,1994,    France,6731.0,5275.0
Mar,1994,    Germany,16813.0,16896.0
Mar,1994,    United Kingdom,28730.0,24870.0
Mar,1994,  North America,20801.0,17847.0
Mar,1994,  Other Regions,,
Feb,1994,  South East Asia,351658.0,366926.0
Feb,1994,    Indonesia,93812.0,90411.0
Feb,1994,    Malaysia,143324.0,160140.0
Feb,1994,    Philippines,15756.0,17912.0
Feb,1994,    Thailand,77707.0,76898.0
Feb,1994,    Vietnam,7600.0,7667.0
Feb,1994,  North East Asia,198009.0,192434.0
Feb,1994,    Mainland China,13845.0,13213.0
Feb,1994,    Hong Kong,59029.0,56478.0
Feb,1994,    Japan,72215.0,74311.0
Feb,1994,  South Asia,37582.0,43258.0
Feb,1994,  Middle East,8969.0,7924.0
