Month,Year,Country,Departures,Arrivals,Total Holidays,Inflation,Month_sin,Month_cos,Total_Traffic
5,2012,Japan,78164.0,71763.0,1.015023004629879,-0.85901809911612,0.49999999999999994,-0.8660254037844387,149927.0
5,2012,Oceania,176331.0,199064.0,1.015023004629879,-0.85901809911612,0.49999999999999994,-0.8660254037844387,375395.0
5,2012,Middle East,46243.0,42142.0,1.015023004629879,-0.85901809911612,0.49999999999999994,-0.8660254037844387,88385.0
5,2012,South Asia,179645.0,183175.0,1.015023004629879,-0.85901809911612,0.49999999999999994,-0.8660254037844387,362820.0
5,2012,Thailand,183911.0,195579.0,1.015023004629879,0.10912662798761384,0.49999999999999994,-0.8660254037844387,379490.0
5,2012,Mainland China,186450.0,161829.0,1.015023004629879,0.10912662798761384,0.49999999999999994,-0.8660254037844387,348279.0
5,2012,North East Asia,499207.0,457799.0,1.015023004629879,0.10912662798761384,0.49999999999999994,-0.8660254037844387,957006.0
5,2012,Vietnam,68964.0,68432.0,1.015023004629879,2.0776875730985394,0.49999999999999994,-0.8660254037844387,137396.0
5,2012,France,21501.0,17816.0,1.015023004629879,-0.14904529924004847,0.49999999999999994,-0.8660254037844387,39317.0
5,2012,Hong Kong,133651.0,127583.0,1.015023004629879,-0.14904529924004847,0.49999999999999994,-0.8660254037844387,261234.0
5,2012,Germany,40454.0,31908.0,1.015023004629879,-0.14904529924004847,0.49999999999999994,-0.8660254037844387,72362.0
5,2012,North America,25754.0,30606.0,1.015023004629879,-0.14904529924004847,0.49999999999999994,-0.8660254037844387,56360.0
5,2012,Philippines,119696.0,124711.0,1.015023004629879,0.17366960979452947,0.49999999999999994,-0.8660254037844387,244407.0
5,2012,United Kingdom,60398.0,46915.0,1.015023004629879,0.04458364618069819,0.49999999999999994,-0.8660254037844387,107313.0
5,2012,Malaysia,203959.0,200977.0,1.015023004629879,-0.3104027537573375,0.49999999999999994,-0.8660254037844387,404936.0
5,2012,South East Asia,891785.0,906059.0,1.015023004629879,-0.3104027537573375,0.49999999999999994,-0.8660254037844387,1797844.0
5,2012,Indonesia,277528.0,276292.0,1.015023004629879,0.4318415370221918,0.49999999999999994,-0.8660254037844387,553820.0
6,2012,South East Asia,951146.0,961362.0,-1.0146143802318799,0.4318415370221918,1.2246467991473532e-16,-1.0,1912508.0
6,2012,Indonesia,303448.0,320113.0,-1.0146143802318799,0.4318415370221918,1.2246467991473532e-16,-1.0,623561.0
6,2012,Malaysia,233520.0,218440.0,-1.0146143802318799,-0.3104027537573375,1.2246467991473532e-16,-1.0,451960.0
6,2012,Philippines,99154.0,104297.0,-1.0146143802318799,0.17366960979452947,1.2246467991473532e-16,-1.0,203451.0
6,2012,Thailand,198820.0,201515.0,-1.0146143802318799,0.10912662798761384,1.2246467991473532e-16,-1.0,400335.0
6,2012,North East Asia,487108.0,527781.0,-1.0146143802318799,0.10912662798761384,1.2246467991473532e-16,-1.0,1014889.0
6,2012,Mainland China,168248.0,185675.0,-1.0146143802318799,0.10912662798761384,1.2246467991473532e-16,-1.0,353923.0
6,2012,Hong Kong,139850.0,149889.0,-1.0146143802318799,0.10912662798761384,1.2246467991473532e-16,-1.0,289739.0
6,2012,Japan,79737.0,81870.0,-1.0146143802318799,-0.85901809911612,1.2246467991473532e-16,-1.0,161607.0
6,2012,South Asia,188240.0,178919.0,-1.0146143802318799,-0.85901809911612,1.2246467991473532e-16,-1.0,367159.0
6,2012,Middle East,46014.0,51132.0,-1.0146143802318799,-0.85901809911612,1.2246467991473532e-16,-1.0,97146.0
6,2012,Oceania,204393.0,238822.0,-1.0146143802318799,-0.85901809911612,1.2246467991473532e-16,-1.0,443215.0
6,2012,Europe,191707.0,180361.0,-1.0146143802318799,-0.85901809911612,1.2246467991473532e-16,-1.0,372068.0
6,2012,France,22232.0,21073.0,-1.0146143802318799,-0.14904529924004847,1.2246467991473532e-16,-1.0,43305.0
6,2012,Germany,40816.0,36112.0,-1.0146143802318799,-0.14904529924004847,1.2246467991473532e-16,-1.0,76928.0
6,2012,United Kingdom,63897.0,63702.0,-1.0146143802318799,0.04458364618069819,1.2246467991473532e-16,-1.0,127599.0
6,2012,North America,29948.0,36983.0,-1.0146143802318799,0.04458364618069819,1.2246467991473532e-16,-1.0,66931.0
6,2012,Vietnam,75695.0,76909.0,-1.0146143802318799,2.0776875730985394,1.2246467991473532e-16,-1.0,152604.0
7,2012,Europe,170725.0,208130.0,-1.0146143802318799,2.0776875730985394,-0.4999999999999997,-0.8660254037844388,378855.0
7,2012,South Asia,161430.0,173007.0,-1.0146143802318799,2.0776875730985394,-0.4999999999999997,-0.8660254037844388,334437.0
7,2012,Middle East,44705.0,46993.0,-1.0146143802318799,2.0776875730985394,-0.4999999999999997,-0.8660254037844388,91698.0
7,2012,Oceania,261172.0,211928.0,-1.0146143802318799,2.0776875730985394,-0.4999999999999997,-0.8660254037844388,473100.0
7,2012,France,20318.0,24322.0,-1.0146143802318799,-0.14904529924004847,-0.4999999999999997,-0.8660254037844388,44640.0
7,2012,Germany,36664.0,44867.0,-1.0146143802318799,-0.14904529924004847,-0.4999999999999997,-0.8660254037844388,81531.0
7,2012,United Kingdom,54185.0,70873.0,-1.0146143802318799,0.04458364618069819,-0.4999999999999997,-0.8660254037844388,125058.0
7,2012,North America,31104.0,34782.0,-1.0146143802318799,0.04458364618069819,-0.4999999999999997,-0.8660254037844388,65886.0
7,2012,Japan,83365.0,88922.0,-1.0146143802318799,-0.85901809911612,-0.4999999999999997,-0.8660254037844388,172287.0
7,2012,Hong Kong,136808.0,153203.0,-1.0146143802318799,-0.85901809911612,-0.4999999999999997,-0.8660254037844388,290011.0
7,2012,North East Asia,489949.0,550884.0,-1.0146143802318799,-0.85901809911612,-0.4999999999999997,-0.8660254037844388,1040833.0
7,2012,Mainland China,172255.0,199618.0,-1.0146143802318799,-0.85901809911612,-0.4999999999999997,-0.8660254037844388,371873.0
7,2012,South East Asia,920907.0,913176.0,-1.0146143802318799,-0.85901809911612,-0.4999999999999997,-0.8660254037844388,1834083.0
7,2012,Indonesia,321230.0,284395.0,-1.0146143802318799,0.4318415370221918,-0.4999999999999997,-0.8660254037844388,605625.0
7,2012,Malaysia,204560.0,203610.0,-1.0146143802318799,-0.3104027537573375,-0.4999999999999997,-0.8660254037844388,408170.0
7,2012,Philippines,87247.0,95330.0,-1.0146143802318799,0.17366960979452947,-0.4999999999999997,-0.8660254037844388,182577.0
7,2012,Thailand,187507.0,206623.0,-1.0146143802318799,0.10912662798761384,-0.4999999999999997,-0.8660254037844388,394130.0
7,2012,Vietnam,81939.0,82617.0,-1.0146143802318799,2.0776875730985394,-0.4999999999999997,-0.8660254037844388,164556.0
8,2012,Philippines,81929.0,92043.0,2.0298416970607582,0.17366960979452947,-0.8660254037844385,-0.5000000000000004,173972.0
8,2012,Thailand,191894.0,203864.0,2.0298416970607582,0.10912662798761384,-0.8660254037844385,-0.5000000000000004,395758.0
8,2012,Vietnam,71340.0,75601.0,2.0298416970607582,2.0776875730985394,-0.8660254037844385,-0.5000000000000004,146941.0
8,2012,North East Asia,565647.0,532269.0,2.0298416970607582,2.0776875730985394,-0.8660254037844385,-0.5000000000000004,1097916.0
8,2012,Mainland China,203061.0,182604.0,2.0298416970607582,2.0776875730985394,-0.8660254037844385,-0.5000000000000004,385665.0
8,2012,Hong Kong,155184.0,148449.0,2.0298416970607582,2.0776875730985394,-0.8660254037844385,-0.5000000000000004,303633.0
8,2012,Japan,97942.0,97740.0,2.0298416970607582,-0.85901809911612,-0.8660254037844385,-0.5000000000000004,195682.0
8,2012,South Asia,154548.0,164440.0,2.0298416970607582,-0.85901809911612,-0.8660254037844385,-0.5000000000000004,318988.0
8,2012,Middle East,44063.0,45050.0,2.0298416970607582,-0.85901809911612,-0.8660254037844385,-0.5000000000000004,89113.0
8,2012,Europe,188986.0,178094.0,2.0298416970607582,-0.85901809911612,-0.8660254037844385,-0.5000000000000004,367080.0
8,2012,France,22034.0,21007.0,2.0298416970607582,-0.14904529924004847,-0.8660254037844385,-0.5000000000000004,43041.0
8,2012,Germany,41941.0,40246.0,2.0298416970607582,-0.14904529924004847,-0.8660254037844385,-0.5000000000000004,82187.0
8,2012,United Kingdom,61915.0,58217.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,120132.0
8,2012,North America,31238.0,26677.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,57915.0
8,2012,Malaysia,203687.0,205000.0,2.0298416970607582,-0.3104027537573375,-0.8660254037844385,-0.5000000000000004,408687.0
8,2012,Indonesia,284728.0,288369.0,2.0298416970607582,0.4318415370221918,-0.8660254037844385,-0.5000000000000004,573097.0
8,2012,Oceania,211957.0,218510.0,2.0298416970607582,0.4318415370221918,-0.8660254037844385,-0.5000000000000004,430467.0
8,2012,South East Asia,873090.0,904928.0,2.0298416970607582,0.4318415370221918,-0.8660254037844385,-0.5000000000000004,1778018.0
9,2012,South East Asia,832178.0,830314.0,-1.0146143802318799,0.4318415370221918,-1.0,-1.8369701987210297e-16,1662492.0
9,2012,Indonesia,275096.0,272548.0,-1.0146143802318799,0.4318415370221918,-1.0,-1.8369701987210297e-16,547644.0
9,2012,Malaysia,195328.0,186697.0,-1.0146143802318799,-0.3104027537573375,-1.0,-1.8369701987210297e-16,382025.0
9,2012,Thailand,178390.0,182071.0,-1.0146143802318799,0.10912662798761384,-1.0,-1.8369701987210297e-16,360461.0
9,2012,Vietnam,67110.0,63947.0,-1.0146143802318799,2.0776875730985394,-1.0,-1.8369701987210297e-16,131057.0
9,2012,North East Asia,451632.0,469796.0,-1.0146143802318799,2.0776875730985394,-1.0,-1.8369701987210297e-16,921428.0
9,2012,Mainland China,162110.0,170181.0,-1.0146143802318799,2.0776875730985394,-1.0,-1.8369701987210297e-16,332291.0
9,2012,Philippines,80444.0,89318.0,-1.0146143802318799,0.17366960979452947,-1.0,-1.8369701987210297e-16,169762.0
9,2012,Hong Kong,111675.0,125760.0,-1.0146143802318799,0.17366960979452947,-1.0,-1.8369701987210297e-16,237435.0
9,2012,Japan,89300.0,85586.0,-1.0146143802318799,-0.85901809911612,-1.0,-1.8369701987210297e-16,174886.0
9,2012,South Asia,148536.0,157076.0,-1.0146143802318799,-0.85901809911612,-1.0,-1.8369701987210297e-16,305612.0
9,2012,Middle East,46255.0,37640.0,-1.0146143802318799,-0.85901809911612,-1.0,-1.8369701987210297e-16,83895.0
9,2012,Oceania,226744.0,236005.0,-1.0146143802318799,-0.85901809911612,-1.0,-1.8369701987210297e-16,462749.0
9,2012,Europe,191056.0,186504.0,-1.0146143802318799,-0.85901809911612,-1.0,-1.8369701987210297e-16,377560.0
9,2012,France,22191.0,21375.0,-1.0146143802318799,-0.14904529924004847,-1.0,-1.8369701987210297e-16,43566.0
9,2012,Germany,40260.0,39742.0,-1.0146143802318799,-0.14904529924004847,-1.0,-1.8369701987210297e-16,80002.0
9,2012,United Kingdom,66112.0,63237.0,-1.0146143802318799,0.04458364618069819,-1.0,-1.8369701987210297e-16,129349.0
9,2012,North America,25770.0,22408.0,-1.0146143802318799,0.04458364618069819,-1.0,-1.8369701987210297e-16,48178.0
10,2012,South East Asia,890101.0,907848.0,0.00020431219899957198,0.04458364618069819,-0.8660254037844386,0.5000000000000001,1797949.0
10,2012,Indonesia,279745.0,281309.0,0.00020431219899957198,0.4318415370221918,-0.8660254037844386,0.5000000000000001,561054.0
10,2012,Malaysia,198776.0,198924.0,0.00020431219899957198,-0.3104027537573375,-0.8660254037844386,0.5000000000000001,397700.0
10,2012,Philippines,89642.0,97083.0,0.00020431219899957198,0.17366960979452947,-0.8660254037844386,0.5000000000000001,186725.0
10,2012,Thailand,208435.0,216101.0,0.00020431219899957198,0.10912662798761384,-0.8660254037844386,0.5000000000000001,424536.0
10,2012,Vietnam,68869.0,69566.0,0.00020431219899957198,2.0776875730985394,-0.8660254037844386,0.5000000000000001,138435.0
10,2012,North East Asia,534536.0,510252.0,0.00020431219899957198,2.0776875730985394,-0.8660254037844386,0.5000000000000001,1044788.0
10,2012,Mainland China,196740.0,183814.0,0.00020431219899957198,2.0776875730985394,-0.8660254037844386,0.5000000000000001,380554.0
10,2012,Hong Kong,144711.0,134801.0,0.00020431219899957198,2.0776875730985394,-0.8660254037844386,0.5000000000000001,279512.0
10,2012,Japan,84638.0,86870.0,0.00020431219899957198,-0.85901809911612,-0.8660254037844386,0.5000000000000001,171508.0
10,2012,South Asia,174109.0,165541.0,0.00020431219899957198,-0.85901809911612,-0.8660254037844386,0.5000000000000001,339650.0
10,2012,Middle East,40182.0,41809.0,0.00020431219899957198,-0.85901809911612,-0.8660254037844386,0.5000000000000001,81991.0
10,2012,Europe,146667.0,204999.0,0.00020431219899957198,-0.85901809911612,-0.8660254037844386,0.5000000000000001,351666.0
10,2012,Oceania,266808.0,206723.0,0.00020431219899957198,-0.85901809911612,-0.8660254037844386,0.5000000000000001,473531.0
10,2012,France,16488.0,23620.0,0.00020431219899957198,-0.14904529924004847,-0.8660254037844386,0.5000000000000001,40108.0
10,2012,Germany,32749.0,42444.0,0.00020431219899957198,-0.14904529924004847,-0.8660254037844386,0.5000000000000001,75193.0
10,2012,United Kingdom,46789.0,71001.0,0.00020431219899957198,0.04458364618069819,-0.8660254037844386,0.5000000000000001,117790.0
10,2012,North America,21587.0,27586.0,0.00020431219899957198,0.04458364618069819,-0.8660254037844386,0.5000000000000001,49173.0
11,2012,Mainland China,191466.0,185766.0,0.00020431219899957198,0.04458364618069819,-0.5000000000000004,0.8660254037844384,377232.0
11,2012,Hong Kong,151943.0,144109.0,0.00020431219899957198,0.04458364618069819,-0.5000000000000004,0.8660254037844384,296052.0
11,2012,Japan,93972.0,92405.0,0.00020431219899957198,-0.85901809911612,-0.5000000000000004,0.8660254037844384,186377.0
11,2012,South Asia,201332.0,171111.0,0.00020431219899957198,-0.85901809911612,-0.5000000000000004,0.8660254037844384,372443.0
11,2012,Middle East,42176.0,37622.0,0.00020431219899957198,-0.85901809911612,-0.5000000000000004,0.8660254037844384,79798.0
11,2012,Oceania,224753.0,239104.0,0.00020431219899957198,-0.85901809911612,-0.5000000000000004,0.8660254037844384,463857.0
11,2012,Europe,156747.0,159950.0,0.00020431219899957198,-0.85901809911612,-0.5000000000000004,0.8660254037844384,316697.0
11,2012,France,18812.0,18691.0,0.00020431219899957198,-0.14904529924004847,-0.5000000000000004,0.8660254037844384,37503.0
11,2012,Germany,34193.0,34408.0,0.00020431219899957198,-0.14904529924004847,-0.5000000000000004,0.8660254037844384,68601.0
11,2012,United Kingdom,54726.0,57878.0,0.00020431219899957198,0.04458364618069819,-0.5000000000000004,0.8660254037844384,112604.0
11,2012,North America,23829.0,26340.0,0.00020431219899957198,0.04458364618069819,-0.5000000000000004,0.8660254037844384,50169.0
11,2012,North East Asia,557917.0,536047.0,0.00020431219899957198,0.04458364618069819,-0.5000000000000004,0.8660254037844384,1093964.0
11,2012,Vietnam,73620.0,69881.0,0.00020431219899957198,2.0776875730985394,-0.5000000000000004,0.8660254037844384,143501.0
11,2012,Malaysia,218465.0,211914.0,0.00020431219899957198,-0.3104027537573375,-0.5000000000000004,0.8660254037844384,430379.0
11,2012,South East Asia,952521.0,924145.0,0.00020431219899957198,-0.3104027537573375,-0.5000000000000004,0.8660254037844384,1876666.0
11,2012,Indonesia,279432.0,276326.0,0.00020431219899957198,0.4318415370221918,-0.5000000000000004,0.8660254037844384,555758.0
11,2012,Philippines,101747.0,93809.0,0.00020431219899957198,0.17366960979452947,-0.5000000000000004,0.8660254037844384,195556.0
11,2012,Thailand,225516.0,222200.0,0.00020431219899957198,0.10912662798761384,-0.5000000000000004,0.8660254037844384,447716.0
12,2012,South East Asia,1060488.0,1041096.0,0.00020431219899957198,0.10912662798761384,-2.4492935982947064e-16,1.0,2101584.0
12,2012,Indonesia,291879.0,318413.0,0.00020431219899957198,0.4318415370221918,-2.4492935982947064e-16,1.0,610292.0
12,2012,Malaysia,261777.0,248281.0,0.00020431219899957198,-0.3104027537573375,-2.4492935982947064e-16,1.0,510058.0
12,2012,Philippines,128994.0,95201.0,0.00020431219899957198,0.17366960979452947,-2.4492935982947064e-16,1.0,224195.0
12,2012,Thailand,238242.0,243044.0,0.00020431219899957198,0.10912662798761384,-2.4492935982947064e-16,1.0,481286.0
12,2012,Vietnam,81446.0,77669.0,0.00020431219899957198,2.0776875730985394,-2.4492935982947064e-16,1.0,159115.0
12,2012,North East Asia,603602.0,624926.0,0.00020431219899957198,2.0776875730985394,-2.4492935982947064e-16,1.0,1228528.0
12,2012,Mainland China,197642.0,204894.0,0.00020431219899957198,2.0776875730985394,-2.4492935982947064e-16,1.0,402536.0
12,2012,Hong Kong,168235.0,174289.0,0.00020431219899957198,2.0776875730985394,-2.4492935982947064e-16,1.0,342524.0
12,2012,Japan,99219.0,102105.0,0.00020431219899957198,-0.85901809911612,-2.4492935982947064e-16,1.0,201324.0
12,2012,South Asia,208081.0,212469.0,0.00020431219899957198,-0.85901809911612,-2.4492935982947064e-16,1.0,420550.0
12,2012,Middle East,50685.0,56056.0,0.00020431219899957198,-0.85901809911612,-2.4492935982947064e-16,1.0,106741.0
12,2012,Oceania,241939.0,283395.0,0.00020431219899957198,-0.85901809911612,-2.4492935982947064e-16,1.0,525334.0
12,2012,Europe,163777.0,179562.0,0.00020431219899957198,-0.85901809911612,-2.4492935982947064e-16,1.0,343339.0
12,2012,France,20208.0,21025.0,0.00020431219899957198,-0.14904529924004847,-2.4492935982947064e-16,1.0,41233.0
12,2012,Germany,32441.0,33208.0,0.00020431219899957198,-0.14904529924004847,-2.4492935982947064e-16,1.0,65649.0
12,2012,United Kingdom,57663.0,67933.0,0.00020431219899957198,0.04458364618069819,-2.4492935982947064e-16,1.0,125596.0
12,2012,North America,28231.0,32846.0,0.00020431219899957198,0.04458364618069819,-2.4492935982947064e-16,1.0,61077.0
1,2013,United Kingdom,59379.0,66452.0,0.00020431219899957198,-0.019959335626217312,0.49999999999999994,0.8660254037844387,125831.0
1,2013,Germany,30544.0,33821.0,0.00020431219899957198,-0.34267424466079527,0.49999999999999994,0.8660254037844387,64365.0
1,2013,France,18758.0,23192.0,0.00020431219899957198,-0.536303190081542,0.49999999999999994,0.8660254037844387,41950.0
1,2013,Europe,159357.0,178088.0,0.00020431219899957198,-0.536303190081542,0.49999999999999994,0.8660254037844387,337445.0
1,2013,Oceania,283214.0,224888.0,0.00020431219899957198,-0.536303190081542,0.49999999999999994,0.8660254037844387,508102.0
1,2013,Middle East,48234.0,44134.0,0.00020431219899957198,-0.536303190081542,0.49999999999999994,0.8660254037844387,92368.0
1,2013,South Asia,170140.0,213399.0,0.00020431219899957198,-0.536303190081542,0.49999999999999994,0.8660254037844387,383539.0
1,2013,Japan,88026.0,89487.0,0.00020431219899957198,-0.7622036264057467,0.49999999999999994,0.8660254037844387,177513.0
1,2013,Hong Kong,121492.0,137958.0,0.00020431219899957198,-0.7622036264057467,0.49999999999999994,0.8660254037844387,259450.0
1,2013,Mainland China,163043.0,179027.0,0.00020431219899957198,-0.7622036264057467,0.49999999999999994,0.8660254037844387,342070.0
1,2013,North East Asia,473611.0,527059.0,0.00020431219899957198,-0.7622036264057467,0.49999999999999994,0.8660254037844387,1000670.0
1,2013,Thailand,190957.0,220764.0,0.00020431219899957198,-0.14904529924004847,0.49999999999999994,0.8660254037844387,411721.0
1,2013,Philippines,87939.0,126554.0,0.00020431219899957198,-0.019959335626217312,0.49999999999999994,0.8660254037844387,214493.0
1,2013,Malaysia,194645.0,197817.0,0.00020431219899957198,-0.1813167901435063,0.49999999999999994,0.8660254037844387,392462.0
1,2013,Indonesia,287408.0,264761.0,0.00020431219899957198,1.206357318705179,0.49999999999999994,0.8660254037844387,552169.0
1,2013,South East Asia,877763.0,932248.0,0.00020431219899957198,1.206357318705179,0.49999999999999994,0.8660254037844387,1810011.0
1,2013,Vietnam,68281.0,70334.0,0.00020431219899957198,1.2709003005120942,0.49999999999999994,0.8660254037844387,138615.0
1,2013,North America,29400.0,30768.0,0.00020431219899957198,1.2709003005120942,0.49999999999999994,0.8660254037844387,60168.0
2,2013,Mainland China,211086.0,197259.0,2.0298416970607582,1.2709003005120942,0.8660254037844386,0.5000000000000001,408345.0
2,2013,North East Asia,555498.0,534663.0,2.0298416970607582,1.2709003005120942,0.8660254037844386,0.5000000000000001,1090161.0
2,2013,Vietnam,68303.0,68909.0,2.0298416970607582,1.2709003005120942,0.8660254037844386,0.5000000000000001,137212.0
2,2013,Thailand,187879.0,201585.0,2.0298416970607582,-0.14904529924004847,0.8660254037844386,0.5000000000000001,389464.0
2,2013,Philippines,88627.0,97034.0,2.0298416970607582,-0.019959335626217312,0.8660254037844386,0.5000000000000001,185661.0
2,2013,Malaysia,201052.0,198645.0,2.0298416970607582,-0.1813167901435063,0.8660254037844386,0.5000000000000001,399697.0
2,2013,Indonesia,246632.0,253271.0,2.0298416970607582,1.206357318705179,0.8660254037844386,0.5000000000000001,499903.0
2,2013,South East Asia,840705.0,867730.0,2.0298416970607582,1.206357318705179,0.8660254037844386,0.5000000000000001,1708435.0
2,2013,Hong Kong,141751.0,137301.0,2.0298416970607582,1.206357318705179,0.8660254037844386,0.5000000000000001,279052.0
2,2013,Japan,90826.0,95702.0,2.0298416970607582,-0.7622036264057467,0.8660254037844386,0.5000000000000001,186528.0
2,2013,South Asia,161404.0,177713.0,2.0298416970607582,-0.7622036264057467,0.8660254037844386,0.5000000000000001,339117.0
2,2013,Middle East,51888.0,44705.0,2.0298416970607582,-0.7622036264057467,0.8660254037844386,0.5000000000000001,96593.0
2,2013,North America,21601.0,21653.0,2.0298416970607582,-0.7622036264057467,0.8660254037844386,0.5000000000000001,43254.0
2,2013,United Kingdom,47859.0,53214.0,2.0298416970607582,-0.019959335626217312,0.8660254037844386,0.5000000000000001,101073.0
2,2013,Germany,27360.0,29739.0,2.0298416970607582,-0.34267424466079527,0.8660254037844386,0.5000000000000001,57099.0
2,2013,France,18823.0,20097.0,2.0298416970607582,-0.536303190081542,0.8660254037844386,0.5000000000000001,38920.0
2,2013,Europe,141034.0,149448.0,2.0298416970607582,-0.536303190081542,0.8660254037844386,0.5000000000000001,290482.0
2,2013,Oceania,240504.0,198570.0,2.0298416970607582,-0.536303190081542,0.8660254037844386,0.5000000000000001,439074.0
3,2013,North America,24811.0,23768.0,0.00020431219899957198,-0.536303190081542,1.0,6.123233995736766e-17,48579.0
3,2013,United Kingdom,63918.0,60200.0,0.00020431219899957198,-0.019959335626217312,1.0,6.123233995736766e-17,124118.0
3,2013,Germany,37585.0,33630.0,0.00020431219899957198,-0.34267424466079527,1.0,6.123233995736766e-17,71215.0
3,2013,France,23996.0,20696.0,0.00020431219899957198,-0.536303190081542,1.0,6.123233995736766e-17,44692.0
3,2013,Europe,182617.0,163721.0,0.00020431219899957198,-0.536303190081542,1.0,6.123233995736766e-17,346338.0
3,2013,Oceania,221544.0,228431.0,0.00020431219899957198,-0.536303190081542,1.0,6.123233995736766e-17,449975.0
3,2013,Middle East,56378.0,58573.0,0.00020431219899957198,-0.536303190081542,1.0,6.123233995736766e-17,114951.0
3,2013,South Asia,171129.0,179377.0,0.00020431219899957198,-0.536303190081542,1.0,6.123233995736766e-17,350506.0
3,2013,Japan,117704.0,106254.0,0.00020431219899957198,-0.7622036264057467,1.0,6.123233995736766e-17,223958.0
3,2013,Hong Kong,144306.0,155144.0,0.00020431219899957198,-0.7622036264057467,1.0,6.123233995736766e-17,299450.0
3,2013,Mainland China,196773.0,196041.0,0.00020431219899957198,-0.7622036264057467,1.0,6.123233995736766e-17,392814.0
3,2013,North East Asia,577109.0,569852.0,0.00020431219899957198,-0.7622036264057467,1.0,6.123233995736766e-17,1146961.0
3,2013,Vietnam,74941.0,79883.0,0.00020431219899957198,1.2709003005120942,1.0,6.123233995736766e-17,154824.0
3,2013,Thailand,228968.0,244972.0,0.00020431219899957198,-0.14904529924004847,1.0,6.123233995736766e-17,473940.0
3,2013,Philippines,116105.0,108256.0,0.00020431219899957198,-0.019959335626217312,1.0,6.123233995736766e-17,224361.0
3,2013,Malaysia,232993.0,225906.0,0.00020431219899957198,-0.1813167901435063,1.0,6.123233995736766e-17,458899.0
3,2013,Indonesia,304032.0,304817.0,0.00020431219899957198,1.206357318705179,1.0,6.123233995736766e-17,608849.0
3,2013,South East Asia,1009787.0,1019264.0,0.00020431219899957198,1.206357318705179,1.0,6.123233995736766e-17,2029051.0
4,2013,North America,23756.0,22212.0,-1.0146143802318799,1.206357318705179,0.8660254037844387,-0.4999999999999998,45968.0
4,2013,United Kingdom,55318.0,40270.0,-1.0146143802318799,-0.019959335626217312,0.8660254037844387,-0.4999999999999998,95588.0
4,2013,France,21636.0,17538.0,-1.0146143802318799,-0.536303190081542,0.8660254037844387,-0.4999999999999998,39174.0
4,2013,Europe,174647.0,135400.0,-1.0146143802318799,-0.536303190081542,0.8660254037844387,-0.4999999999999998,310047.0
4,2013,Oceania,206066.0,218671.0,-1.0146143802318799,-0.536303190081542,0.8660254037844387,-0.4999999999999998,424737.0
4,2013,Middle East,51170.0,43956.0,-1.0146143802318799,-0.536303190081542,0.8660254037844387,-0.4999999999999998,95126.0
4,2013,South Asia,159268.0,181982.0,-1.0146143802318799,-0.536303190081542,0.8660254037844387,-0.4999999999999998,341250.0
4,2013,Japan,87431.0,94840.0,-1.0146143802318799,-0.7622036264057467,0.8660254037844387,-0.4999999999999998,182271.0
4,2013,Hong Kong,126020.0,127018.0,-1.0146143802318799,-0.7622036264057467,0.8660254037844387,-0.4999999999999998,253038.0
4,2013,Mainland China,190203.0,202468.0,-1.0146143802318799,-0.7622036264057467,0.8660254037844387,-0.4999999999999998,392671.0
4,2013,North East Asia,509647.0,530807.0,-1.0146143802318799,-0.7622036264057467,0.8660254037844387,-0.4999999999999998,1040454.0
4,2013,Vietnam,67159.0,74511.0,-1.0146143802318799,1.2709003005120942,0.8660254037844387,-0.4999999999999998,141670.0
4,2013,Germany,36191.0,28662.0,-1.0146143802318799,-0.34267424466079527,0.8660254037844387,-0.4999999999999998,64853.0
4,2013,Philippines,114621.0,125896.0,-1.0146143802318799,-0.019959335626217312,0.8660254037844387,-0.4999999999999998,240517.0
4,2013,Thailand,217700.0,237186.0,-1.0146143802318799,-0.14904529924004847,0.8660254037844387,-0.4999999999999998,454886.0
4,2013,South East Asia,927382.0,970757.0,-1.0146143802318799,-0.14904529924004847,0.8660254037844387,-0.4999999999999998,1898139.0
4,2013,Indonesia,281927.0,277282.0,-1.0146143802318799,1.206357318705179,0.8660254037844387,-0.4999999999999998,559209.0
4,2013,Malaysia,198838.0,205556.0,-1.0146143802318799,-0.1813167901435063,0.8660254037844387,-0.4999999999999998,404394.0
5,2013,North East Asia,519064.0,487824.0,1.015023004629879,-0.1813167901435063,0.49999999999999994,-0.8660254037844387,1006888.0
5,2013,Vietnam,71732.0,69701.0,1.015023004629879,1.2709003005120942,0.49999999999999994,-0.8660254037844387,141433.0
5,2013,Thailand,214093.0,226382.0,1.015023004629879,-0.14904529924004847,0.49999999999999994,-0.8660254037844387,440475.0
5,2013,Philippines,123202.0,126152.0,1.015023004629879,-0.019959335626217312,0.49999999999999994,-0.8660254037844387,249354.0
5,2013,Malaysia,222225.0,225988.0,1.015023004629879,-0.1813167901435063,0.49999999999999994,-0.8660254037844387,448213.0
5,2013,Indonesia,299695.0,301488.0,1.015023004629879,1.206357318705179,0.49999999999999994,-0.8660254037844387,601183.0
5,2013,South East Asia,976514.0,997638.0,1.015023004629879,1.206357318705179,0.49999999999999994,-0.8660254037844387,1974152.0
5,2013,Mainland China,191109.0,171225.0,1.015023004629879,1.206357318705179,0.49999999999999994,-0.8660254037844387,362334.0
