Month,Year,Country,Departures,Arrivals,Quarter,Years_Since_2000,Departures_Growth,Arrivals_Growth,Total Holidays,Holiday Ratio,Inflation
5,2006,France,19481.0,14813.0,2,6,0.02246365401774,-0.1354111947703262,2,0.064516129032258,1.9
5,2006,Europe,156314.0,113833.0,2,6,-0.0022468180715662,-0.1107144252177649,2,0.064516129032258,1.9
5,2006,Oceania,145947.0,165327.0,2,6,-0.1536704030803667,-0.1259522815105391,2,0.064516129032258,1.9
6,2006,Indonesia,156705.0,164929.0,2,6,0.0655202659975928,0.1663755365869181,0,0.0,13.1
6,2006,South East Asia,531535.0,541621.0,2,6,0.057886356851428,0.05484350320667,0,0.0,13.1
6,2006,North America,36221.0,39909.0,2,6,0.0833258561387766,0.1128492554793374,0,0.0,13.1
6,2006,United Kingdom,61086.0,55715.0,2,6,0.0366561449954179,0.3166725747370909,0,0.0,2.3
6,2006,Germany,30126.0,25473.0,2,6,-0.0120355491424261,0.0815182779263787,0,0.0,1.8
6,2006,France,18576.0,17588.0,2,6,-0.0464555207638212,0.1873354485924525,0,0.0,1.9
6,2006,Europe,158036.0,138836.0,2,6,0.0110162877285464,0.2196463240009487,0,0.0,1.9
6,2006,Oceania,163704.0,195626.0,2,6,0.1216674546239389,0.1832671009574964,0,0.0,1.9
6,2006,Middle East,21395.0,25805.0,2,6,-0.0422579345539191,0.2863908275174476,0,0.0,1.9
6,2006,South Asia,119405.0,111375.0,2,6,0.0198495058976264,-0.0467978398363616,0,0.0,1.9
6,2006,Japan,68205.0,70488.0,2,6,0.0338790359254206,0.1497357604227833,0,0.0,0.3
6,2006,Hong Kong,99437.0,102491.0,2,6,0.0509755427315197,0.1654650898339777,0,0.0,0.3
6,2006,Mainland China,115676.0,128200.0,2,6,-0.1054157934218564,0.1924804896425349,0,0.0,0.3
6,2006,North East Asia,358032.0,382838.0,2,6,-0.0211580469747465,0.1714247247669929,0,0.0,0.3
6,2006,Vietnam,35392.0,33774.0,2,6,0.1018336913545656,0.098377182997821,0,0.0,7.5
6,2006,Thailand,159579.0,165654.0,2,6,0.0705545343548321,0.0623272517395068,0,0.0,4.7
6,2006,Philippines,47978.0,48771.0,2,6,-0.1142904613339733,-0.1327441496550252,0,0.0,5.4
6,2006,Malaysia,109878.0,106344.0,2,6,0.0933134328358209,-0.0077444156231921,0,0.0,3.6
7,2006,Malaysia,99355.0,99306.0,3,6,-0.0957698538378929,-0.0661814488828707,0,0.0,3.6
7,2006,Germany,25764.0,33736.0,3,6,-0.1447918741286596,0.3243826797000746,0,0.0,1.8
7,2006,France,17952.0,20796.0,3,6,-0.0335917312661498,0.1823970889242665,0,0.0,1.9
7,2006,Europe,144712.0,172412.0,3,6,-0.0843099040724898,0.2418392924025469,0,0.0,1.9
7,2006,United Kingdom,57089.0,66288.0,3,6,-0.0654323412893298,0.1897693619312572,0,0.0,2.3
7,2006,Middle East,20384.0,23837.0,3,6,-0.047254031315728,-0.0762642898663049,0,0.0,2.3
7,2006,South Asia,108256.0,113643.0,3,6,-0.0933712993593233,0.0203636363636363,0,0.0,2.3
7,2006,Japan,70644.0,74315.0,3,6,0.0357598416538376,0.0542929292929292,0,0.0,0.3
7,2006,Hong Kong,96078.0,101025.0,3,6,-0.0337801824270643,-0.0143036949585817,0,0.0,0.3
7,2006,Mainland China,114676.0,134629.0,3,6,-0.0086448355752273,0.0501482059282372,0,0.0,0.3
7,2006,North East Asia,359448.0,394330.0,3,6,0.003954953747151,0.030017918806388,0,0.0,0.3
7,2006,Vietnam,38103.0,36904.0,3,6,0.0765992314647379,0.092674838633268,0,0.0,7.5
7,2006,Thailand,153373.0,172801.0,3,6,-0.0388898288621936,0.0431441438178372,0,0.0,4.7
7,2006,Philippines,43386.0,47510.0,3,6,-0.0957105339947476,-0.0258555289003711,0,0.0,5.4
7,2006,Indonesia,179709.0,154183.0,3,6,0.14679812386331,-0.0651553092542851,0,0.0,13.1
7,2006,South East Asia,535044.0,534304.0,3,6,0.0066016348876367,-0.0135094466425784,0,0.0,13.1
7,2006,North America,36544.0,39711.0,3,6,0.0089174788106347,-0.0049612869277606,0,0.0,13.1
7,2006,Oceania,219595.0,167702.0,3,6,0.34141499291404,-0.1427417623424289,0,0.0,13.1
8,2006,South East Asia,503649.0,528344.0,3,6,-0.0586774171843811,-0.0111546984488231,1,0.032258064516129,13.1
8,2006,Indonesia,156146.0,154972.0,3,6,-0.1311175288939341,0.0051172956811063,1,0.032258064516129,13.1
8,2006,North East Asia,396443.0,355163.0,3,6,0.1029217021655426,-0.0993254380848528,1,0.032258064516129,13.1
8,2006,Philippines,41842.0,46593.0,3,6,-0.0355875167104595,-0.0193011997474216,1,0.032258064516129,5.4
8,2006,Thailand,148471.0,161218.0,3,6,-0.0319612969688276,-0.0670308620899184,1,0.032258064516129,4.7
8,2006,Vietnam,35182.0,37073.0,3,6,-0.0766606303965566,0.0045794493821806,1,0.032258064516129,7.5
8,2006,Malaysia,101869.0,104040.0,3,6,0.0253032056766142,0.0476708355990573,1,0.032258064516129,3.6
8,2006,Mainland China,128258.0,109294.0,3,6,0.1184380341135022,-0.1881838236932607,1,0.032258064516129,3.6
8,2006,Hong Kong,104053.0,90122.0,3,6,0.0830054747184578,-0.1079237812422667,1,0.032258064516129,3.6
8,2006,South Asia,101187.0,113109.0,3,6,-0.0652989210759681,-0.0046989255827459,1,0.032258064516129,3.6
8,2006,North America,40135.0,31557.0,3,6,0.098265105078809,-0.2053335347888494,1,0.032258064516129,3.6
8,2006,United Kingdom,59356.0,59556.0,3,6,0.039709926605826,-0.1015568428674873,1,0.032258064516129,2.3
8,2006,Germany,30396.0,30193.0,3,6,0.1797857475547275,-0.1050213421863884,1,0.032258064516129,1.8
8,2006,France,20023.0,18131.0,3,6,0.1153631907308379,-0.1281496441623388,1,0.032258064516129,1.9
8,2006,Europe,161066.0,157190.0,3,6,0.1130106694676322,-0.0882885182005892,1,0.032258064516129,1.9
8,2006,Oceania,172424.0,177169.0,3,6,-0.214809080352467,0.0564513243729949,1,0.032258064516129,1.9
8,2006,Middle East,26699.0,21323.0,3,6,0.3098018053375195,-0.1054662918991483,1,0.032258064516129,1.9
8,2006,Japan,80905.0,80442.0,3,6,0.1452494196251628,0.0824463432685191,1,0.032258064516129,0.3
9,2006,United Kingdom,56867.0,61131.0,3,6,-0.041933418693982,0.0264456981664316,0,0.0,2.3
9,2006,North America,29702.0,28059.0,3,6,-0.2599476765915036,-0.1108470386918908,0,0.0,2.3
9,2006,Malaysia,94645.0,92909.0,3,6,-0.0709146060136056,-0.1069876970396002,0,0.0,3.6
9,2006,Germany,30417.0,32676.0,3,6,0.0006908803789973,0.0822376047428212,0,0.0,1.8
9,2006,Japan,73887.0,71342.0,3,6,-0.086743711760707,-0.1131249844608537,0,0.0,0.3
9,2006,Europe,156072.0,162743.0,3,6,-0.0310059230377609,0.0353266747248552,0,0.0,0.3
9,2006,Oceania,182645.0,170053.0,3,6,0.0592782907251889,-0.0401650401593958,0,0.0,0.3
9,2006,Middle East,24188.0,18131.0,3,6,-0.0940484662346904,-0.149697509731276,0,0.0,0.3
9,2006,South Asia,101233.0,107549.0,3,6,0.0004546038522734,-0.0491561237390482,0,0.0,0.3
9,2006,Hong Kong,79538.0,83139.0,3,6,-0.2356010879071243,-0.0774838552184816,0,0.0,0.3
9,2006,Mainland China,112862.0,116321.0,3,6,-0.1200392957944144,0.0642944717916811,0,0.0,0.3
9,2006,North East Asia,332203.0,336442.0,3,6,-0.1620409491402294,-0.0527110087480959,0,0.0,0.3
9,2006,Vietnam,32824.0,31901.0,3,6,-0.0670229094423284,-0.1395085372103687,0,0.0,7.5
9,2006,Thailand,136807.0,143122.0,3,6,-0.0785607963844791,-0.1122455308960538,0,0.0,4.7
9,2006,Philippines,41506.0,45648.0,3,6,-0.0080302088810286,-0.0202820166119374,0,0.0,5.4
9,2006,France,18955.0,18479.0,3,6,-0.0533386605403786,0.0191936462412443,0,0.0,1.9
9,2006,Indonesia,144789.0,145383.0,3,6,-0.0727332112253916,-0.0618756936736959,0,0.0,13.1
9,2006,South East Asia,469704.0,479164.0,3,6,-0.0673981284585097,-0.0930832942174038,0,0.0,13.1
10,2006,United Kingdom,46093.0,66574.0,4,6,-0.189459616297677,0.0890382948095074,2,0.064516129032258,2.3
10,2006,Germany,26840.0,35917.0,4,6,-0.117598711247,0.0991859468723221,2,0.064516129032258,1.8
10,2006,France,15337.0,20464.0,4,6,-0.1908731205486679,0.107419232642459,2,0.064516129032258,1.9
10,2006,Europe,130371.0,175904.0,4,6,-0.164673996616946,0.0808698377195946,2,0.064516129032258,1.9
10,2006,Oceania,215942.0,163261.0,4,6,0.1823044704207614,-0.0399404891416205,2,0.064516129032258,1.9
10,2006,Middle East,21610.0,22717.0,4,6,-0.106581776087316,0.2529369587998455,2,0.064516129032258,1.9
10,2006,South Asia,118123.0,109832.0,4,6,0.1668428279316034,0.0212275334963598,2,0.064516129032258,1.9
10,2006,Japan,74079.0,73847.0,4,6,0.0025985626700231,0.0351125564183791,2,0.064516129032258,0.3
10,2006,Hong Kong,97383.0,92040.0,4,6,0.2243581684226407,0.1070616678093314,2,0.064516129032258,0.3
10,2006,Mainland China,141370.0,133232.0,4,6,0.2525916606120748,0.1453821751876274,2,0.064516129032258,0.3
10,2006,North East Asia,391954.0,375456.0,4,6,0.1798629151452575,0.1159605518930455,2,0.064516129032258,0.3
10,2006,Vietnam,35515.0,34829.0,4,6,0.0819826955885936,0.0917839566157801,2,0.064516129032258,7.5
10,2006,North America,27774.0,32525.0,4,6,-0.0649114537741566,0.1591646174133076,2,0.064516129032258,7.5
10,2006,Thailand,151041.0,153450.0,4,6,0.1040443836938167,0.0721622112603233,2,0.064516129032258,4.7
10,2006,Malaysia,97514.0,97096.0,4,6,0.0303132759258279,0.045065601825442,2,0.064516129032258,3.6
10,2006,Indonesia,156865.0,160780.0,4,6,0.0834041260040472,0.1059064677438215,2,0.064516129032258,13.1
10,2006,South East Asia,508076.0,520812.0,4,6,0.0816940030316966,0.0869180489352288,2,0.064516129032258,13.1
10,2006,Philippines,45082.0,51573.0,4,6,0.0861562183780657,0.1297975814931651,2,0.064516129032258,5.4
11,2006,Vietnam,35933.0,32874.0,4,6,0.0117696747853019,-0.0561313847655688,0,0.0,7.5
11,2006,Thailand,163545.0,164219.0,4,6,0.0827854688462073,0.0701792114695341,0,0.0,4.7
11,2006,Philippines,51818.0,49162.0,4,6,0.1494166186060954,-0.046749268027844,0,0.0,5.4
11,2006,Malaysia,106012.0,102994.0,4,6,0.0871464610209815,0.0607440059322732,0,0.0,3.6
11,2006,Indonesia,169204.0,147479.0,4,6,0.0786599942625825,-0.0827279512377161,0,0.0,13.1
11,2006,South East Asia,551541.0,524123.0,4,6,0.0855482250686905,0.006357380398301,0,0.0,13.1
11,2006,North East Asia,411074.0,391635.0,4,6,0.0487812345326237,0.0430916006136536,0,0.0,13.1
11,2006,Mainland China,138969.0,134529.0,4,6,-0.0169838013722855,0.0097348985228773,0,0.0,13.1
11,2006,Hong Kong,107804.0,100719.0,4,6,0.1070104638386577,0.094295958279009,0,0.0,13.1
11,2006,Japan,77595.0,76716.0,4,6,0.0474628437208926,0.0388505965035816,0,0.0,0.3
11,2006,North America,29872.0,32447.0,4,6,0.0755382732051559,-0.0023981552651806,0,0.0,0.3
11,2006,United Kingdom,50344.0,60256.0,4,6,0.0922265853817283,-0.0949019136599873,0,0.0,2.3
11,2006,Germany,27335.0,29625.0,4,6,0.0184426229508196,-0.1751816688476208,0,0.0,1.8
11,2006,France,17269.0,17988.0,4,6,0.1259698767685988,-0.120992963252541,0,0.0,1.9
11,2006,Europe,136994.0,149290.0,4,6,0.0508011751079611,-0.1512984355102783,0,0.0,1.9
11,2006,Oceania,191518.0,178725.0,4,6,-0.1131044447120059,0.0947194982267658,0,0.0,1.9
11,2006,Middle East,22197.0,22132.0,4,6,0.0271633503007866,-0.025751639741163,0,0.0,1.9
11,2006,South Asia,127468.0,112285.0,4,6,0.0791124505811737,0.0223341102775147,0,0.0,1.9
12,2006,South East Asia,619798.0,607788.0,4,6,0.123756892053356,0.1596285604714924,1,0.032258064516129,1.9
12,2006,North America,35655.0,40415.0,4,6,0.1935926620246384,0.2455696982771904,1,0.032258064516129,1.9
12,2006,United Kingdom,55712.0,66133.0,4,6,0.1066264102971554,0.0975338555496547,1,0.032258064516129,2.3
12,2006,Germany,26332.0,31856.0,4,6,-0.0366928845802084,0.0753080168776372,1,0.032258064516129,1.8
12,2006,France,16673.0,16832.0,4,6,-0.0345127106375586,-0.0642650655992884,1,0.032258064516129,1.9
12,2006,Europe,143811.0,161276.0,4,6,0.0497613034147481,0.0802866903342487,1,0.032258064516129,1.9
12,2006,Oceania,205460.0,225338.0,4,6,0.0727973349763468,0.26080850468597,1,0.032258064516129,1.9
12,2006,Middle East,27687.0,27594.0,4,6,0.2473307203676171,0.2467919754202061,1,0.032258064516129,1.9
12,2006,South Asia,144984.0,134183.0,4,6,0.1374148805974833,0.1950215968294963,1,0.032258064516129,1.9
12,2006,Japan,84062.0,90975.0,4,6,0.0833429989045686,0.1858673549194431,1,0.032258064516129,0.3
12,2006,Hong Kong,111535.0,114543.0,4,6,0.0346091054135282,0.1372531498525599,1,0.032258064516129,0.3
12,2006,Mainland China,135794.0,145409.0,4,6,-0.0228468219530975,0.0808747556288977,1,0.032258064516129,0.3
12,2006,North East Asia,428538.0,449720.0,4,6,0.04248383502727,0.1483141190138777,1,0.032258064516129,0.3
12,2006,Vietnam,42794.0,39131.0,4,6,0.1909386914535384,0.1903327857881609,1,0.032258064516129,7.5
12,2006,Thailand,198556.0,198577.0,4,6,0.2140756366749212,0.209220613936268,1,0.032258064516129,4.7
12,2006,Philippines,65655.0,48634.0,4,6,0.267030761511444,-0.0107400024409096,1,0.032258064516129,5.4
12,2006,Malaysia,116479.0,110150.0,4,6,0.098734105572954,0.0694797755209042,1,0.032258064516129,3.6
12,2006,Indonesia,166210.0,179062.0,4,6,-0.0176946171485308,0.2141525234101127,1,0.032258064516129,13.1
1,2007,United Kingdom,59783.0,62540.0,1,7,0.0730722286042504,-0.054329910937051,1,0.032258064516129,2.3
1,2007,Germany,31706.0,31825.0,1,7,0.2040862828497645,-0.0009731290808638,1,0.032258064516129,2.3
1,2007,France,16525.0,17027.0,1,7,-0.0088766268817849,0.0115850760456273,1,0.032258064516129,1.6
1,2007,Europe,155542.0,158606.0,1,7,0.081572341475965,-0.0165554701257472,1,0.032258064516129,1.6
1,2007,Oceania,217211.0,185516.0,1,7,0.0571936143288231,-0.1767211921646593,1,0.032258064516129,1.6
1,2007,Middle East,21158.0,23514.0,1,7,-0.2358146422508759,-0.1478582300500108,1,0.032258064516129,1.6
1,2007,South Asia,120620.0,141806.0,1,7,-0.1680461292280527,0.0568104752464917,1,0.032258064516129,1.6
1,2007,Japan,71609.0,71362.0,1,7,-0.1481406580856986,-0.215586699642759,1,0.032258064516129,0.0
1,2007,Hong Kong,77435.0,87483.0,1,7,-0.305733626215986,-0.2362431575914721,1,0.032258064516129,0.0
1,2007,Mainland China,91715.0,105509.0,1,7,-0.3246019706319867,-0.2743984210055773,1,0.032258064516129,0.0
1,2007,North East Asia,308178.0,343828.0,1,7,-0.2808619072287638,-0.2354620652850663,1,0.032258064516129,0.0
1,2007,Thailand,134239.0,161735.0,1,7,-0.3239237293257317,-0.185530046279277,1,0.032258064516129,2.2
1,2007,Philippines,42883.0,62450.0,1,7,-0.3468433478029091,0.2840810955298762,1,0.032258064516129,2.9
1,2007,Malaysia,90845.0,94108.0,1,7,-0.2200740047562221,-0.1456377666817975,1,0.032258064516129,2.0
1,2007,Indonesia,165971.0,143867.0,1,7,-0.001437939955478,-0.1965520322569836,1,0.032258064516129,6.3
1,2007,South East Asia,493158.0,526980.0,1,7,-0.2043246348003704,-0.1329542537858595,1,0.032258064516129,6.3
1,2007,Vietnam,35483.0,36858.0,1,7,-0.1708417067813245,-0.0580869387442181,1,0.032258064516129,8.3
1,2007,North America,38254.0,38094.0,1,7,0.0728930023839573,-0.0574291723370036,1,0.032258064516129,8.3
2,2007,Mainland China,122088.0,122727.0,1,7,0.3311672027476422,0.1631898700584784,2,0.0714285714285714,8.3
2,2007,North East Asia,350050.0,347826.0,1,7,0.1358695299469787,0.0116279069767442,2,0.0714285714285714,8.3
2,2007,Vietnam,36764.0,32517.0,1,7,0.0361017952258828,-0.117776330783005,2,0.0714285714285714,8.3
2,2007,Thailand,135699.0,147180.0,1,7,0.0108761239282175,-0.0899928896033634,2,0.0714285714285714,2.2
2,2007,Philippines,43044.0,50517.0,1,7,0.0037544015110884,-0.1910808646917534,2,0.0714285714285714,2.9
2,2007,Malaysia,94322.0,92677.0,1,7,0.0382739831581264,-0.0152059336081948,2,0.0714285714285714,2.0
2,2007,Indonesia,126367.0,125107.0,1,7,-0.238619999879497,-0.1303982150180375,2,0.0714285714285714,6.3
2,2007,South East Asia,460367.0,473927.0,1,7,-0.0664918748149679,-0.1006736498538843,2,0.0714285714285714,6.3
2,2007,Hong Kong,83353.0,83143.0,1,7,0.0764253890359656,-0.0496096384440405,2,0.0714285714285714,6.3
2,2007,Japan,70054.0,71944.0,1,7,-0.0217151475373207,0.0081556010201506,2,0.0714285714285714,0.0
2,2007,South Asia,109741.0,117445.0,1,7,-0.0901923395788426,-0.1717910384609959,2,0.0714285714285714,0.0
2,2007,Middle East,21448.0,20593.0,1,7,0.0137063994706494,-0.1242238666326444,2,0.0714285714285714,0.0
2,2007,North America,29464.0,29482.0,1,7,-0.2297798922988445,-0.2260723473512889,2,0.0714285714285714,0.0
2,2007,United Kingdom,46344.0,54481.0,1,7,-0.2247963467875483,-0.1288615286216821,2,0.0714285714285714,2.3
2,2007,Germany,25159.0,28485.0,1,7,-0.2064908850059925,-0.1049489395129614,2,0.0714285714285714,2.3
2,2007,France,14750.0,15092.0,1,7,-0.1074130105900151,-0.113643037528631,2,0.0714285714285714,1.6
2,2007,Europe,125581.0,137957.0,1,7,-0.1926232143086754,-0.1301905350365055,2,0.0714285714285714,1.6
2,2007,Oceania,195383.0,159850.0,1,7,-0.1004921481877069,-0.138349252894629,2,0.0714285714285714,1.6
3,2007,North America,36063.0,31400.0,1,7,0.2239682324192233,0.065056644732379,0,0.0,1.6
3,2007,United Kingdom,63758.0,57237.0,1,7,0.3757552218194373,0.0505864429801214,0,0.0,2.3
3,2007,Germany,33175.0,29374.0,1,7,0.318613617393378,0.0312094084605933,0,0.0,2.3
3,2007,France,17759.0,15705.0,1,7,0.2039999999999999,0.0406175457195865,0,0.0,1.6
3,2007,Europe,164774.0,142706.0,1,7,0.3120933899236349,0.0344237697253491,0,0.0,1.6
3,2007,Oceania,189395.0,188349.0,1,7,-0.0306474974793098,0.1782858930247106,0,0.0,1.6
3,2007,Middle East,24373.0,25781.0,1,7,0.1363763521074226,0.2519302675666488,0,0.0,1.6
3,2007,South Asia,116658.0,132444.0,1,7,0.0630302257132704,0.1277108433734939,0,0.0,1.6
3,2007,Japan,88714.0,77476.0,1,7,0.2663659462700203,0.0768931391081952,0,0.0,0.0
3,2007,Hong Kong,98518.0,92345.0,1,7,0.1819370628531667,0.1106767857787185,0,0.0,0.0
3,2007,Mainland China,130064.0,126320.0,1,7,0.0653299259550488,0.0292763613548769,0,0.0,0.0
3,2007,North East Asia,398326.0,369383.0,1,7,0.1379117268961576,0.0619763904940975,0,0.0,0.0
3,2007,Vietnam,38809.0,42650.0,1,7,0.0556250680013057,0.3116216133099609,0,0.0,8.3
3,2007,Thailand,149410.0,160829.0,1,7,0.1010398013249913,0.0927367848892513,0,0.0,2.2
3,2007,Philippines,58707.0,58002.0,1,7,0.3638834680791747,0.1481679434645761,0,0.0,2.9
3,2007,Malaysia,106688.0,106953.0,1,7,0.1311040902440576,0.154040376792516,0,0.0,2.0
3,2007,Indonesia,158541.0,157949.0,1,7,0.2546076111643072,0.2625112903354729,0,0.0,6.3
3,2007,South East Asia,536663.0,554532.0,1,7,0.1657286469273426,0.170078936207475,0,0.0,6.3
4,2007,North America,33696.0,27952.0,2,7,-0.0656351385076117,-0.1098089171974522,1,0.0333333333333333,6.3
4,2007,Japan,65097.0,68899.0,2,7,-0.2662150280677232,-0.1107052506582684,1,0.0333333333333333,0.0
4,2007,United Kingdom,60060.0,45498.0,2,7,-0.0580005646350262,-0.2050946066355679,1,0.0333333333333333,2.3
4,2007,Germany,30572.0,25427.0,2,7,-0.0784626978146194,-0.1343705317627834,1,0.0333333333333333,2.3
4,2007,France,16991.0,15069.0,2,7,-0.0432456782476491,-0.0404966571155682,1,0.0333333333333333,1.6
4,2007,Europe,157751.0,123952.0,2,7,-0.0426220156092587,-0.1314170392275027,1,0.0333333333333333,1.6
4,2007,Oceania,176484.0,188711.0,2,7,-0.0681696982496897,0.0019219640136129,1,0.0333333333333333,1.6
4,2007,Middle East,28797.0,25218.0,2,7,0.1815123292167562,-0.0218377875179395,1,0.0333333333333333,1.6
4,2007,South Asia,121276.0,133643.0,2,7,0.0395857978021223,0.0090528827277944,1,0.0333333333333333,1.6
4,2007,Hong Kong,93639.0,92761.0,2,7,-0.0495239448628677,0.0045048459580918,1,0.0333333333333333,1.6
4,2007,Mainland China,132953.0,138175.0,2,7,0.0222121417148479,0.0938489550348322,1,0.0333333333333333,1.6
4,2007,North East Asia,366907.0,375616.0,2,7,-0.0788776027675823,0.0168740846221944,1,0.0333333333333333,1.6
4,2007,Vietnam,38715.0,41803.0,2,7,-0.0024221185807415,-0.0198593200468932,1,0.0333333333333333,8.3
4,2007,Thailand,147676.0,156979.0,2,7,-0.0116056488856167,-0.023938468808486,1,0.0333333333333333,2.2
4,2007,Malaysia,100421.0,102722.0,2,7,-0.058741376724655,-0.0395594326479855,1,0.0333333333333333,2.0
4,2007,Philippines,55147.0,60633.0,2,7,-0.0606401280937537,0.045360504810179,1,0.0333333333333333,2.9
4,2007,South East Asia,519368.0,534387.0,2,7,-0.032226928258516,-0.0363279305792992,1,0.0333333333333333,2.9
4,2007,Indonesia,154016.0,147112.0,2,7,-0.0285415129209478,-0.0686107541041728,1,0.0333333333333333,6.3
5,2007,North East Asia,394661.0,345506.0,2,7,0.075643146628437,-0.0801616544556143,2,0.064516129032258,6.3
5,2007,Vietnam,40444.0,38399.0,2,7,0.0446596926255973,-0.0814295624715929,2,0.064516129032258,8.3
5,2007,Thailand,146306.0,146480.0,2,7,-0.0092770660093718,-0.0668815574057676,2,0.064516129032258,2.2
5,2007,Philippines,56801.0,58802.0,2,7,0.0299925653254029,-0.0301980769547935,2,0.064516129032258,2.9
5,2007,Malaysia,107409.0,105854.0,2,7,0.0695870385676302,0.0304900605517806,2,0.064516129032258,2.0
5,2007,Indonesia,159133.0,152673.0,2,7,0.0332238209017246,0.0378011311109902,2,0.064516129032258,6.3
5,2007,South East Asia,531442.0,526460.0,2,7,0.0232474854053388,-0.0148338189364636,2,0.064516129032258,6.3
5,2007,Mainland China,147542.0,123590.0,2,7,0.1097305062691327,-0.1055545503889994,2,0.064516129032258,6.3
5,2007,Hong Kong,100568.0,89535.0,2,7,0.0739969457170623,-0.034777546598247,2,0.064516129032258,6.3
5,2007,Japan,68612.0,59449.0,2,7,0.0539963439175383,-0.1371572882044732,2,0.064516129032258,0.0
5,2007,Middle East,27577.0,22765.0,2,7,-0.0423655241865471,-0.097271789991276,2,0.064516129032258,0.0
5,2007,Oceania,154312.0,176554.0,2,7,-0.1256317853176491,-0.064421257902295,2,0.064516129032258,0.0
5,2007,Europe,156350.0,115389.0,2,7,-0.0088810847474818,-0.0690831934942558,2,0.064516129032258,0.0
5,2007,France,17130.0,13349.0,2,7,0.0081808016008475,-0.1141416152365784,2,0.064516129032258,1.6
5,2007,South Asia,135746.0,138375.0,2,7,0.1193146211946303,0.0354077654647082,2,0.064516129032258,1.6
5,2007,United Kingdom,57895.0,43459.0,2,7,-0.036047286047286,-0.0448151567101851,2,0.064516129032258,2.3
5,2007,North America,34532.0,34379.0,2,7,0.0248100664767332,0.2299298797939324,2,0.064516129032258,2.3
5,2007,Germany,30299.0,23393.0,2,7,-0.0089297396310349,-0.0799937074763047,2,0.064516129032258,2.3
6,2007,Indonesia,169820.0,177974.0,2,7,0.0671576605732311,0.1657201993803749,0,0.0,6.3
6,2007,South East Asia,553199.0,573523.0,2,7,0.0409395569036696,0.0893952057136344,0,0.0,6.3
6,2007,North America,35562.0,39038.0,2,7,0.0298274064635699,0.1355187759969749,0,0.0,6.3
6,2007,United Kingdom,59241.0,55303.0,2,7,0.0232489852318853,0.2725327320002761,0,0.0,2.3
6,2007,Germany,28606.0,26740.0,2,7,-0.0558764315653982,0.1430769888428162,0,0.0,2.3
6,2007,France,16316.0,16034.0,2,7,-0.0475189725627553,0.2011386620720654,0,0.0,1.6
6,2007,Europe,153924.0,141007.0,2,7,-0.0155164694595458,0.2220142301259218,0,0.0,1.6
6,2007,Oceania,168228.0,196206.0,2,7,0.0901809321374877,0.1113087214110131,0,0.0,1.6
6,2007,Middle East,26999.0,29726.0,2,7,-0.0209594952315335,0.3057764111574785,0,0.0,1.6
6,2007,South Asia,139783.0,130487.0,2,7,0.0297393661691689,-0.0570045167118338,0,0.0,1.6
6,2007,Japan,70445.0,75029.0,2,7,0.026715443362677,0.2620733738162122,0,0.0,0.0
6,2007,Hong Kong,101235.0,108706.0,2,7,0.0066323283748308,0.2141173842631374,0,0.0,0.0
6,2007,Mainland China,128314.0,149778.0,2,7,-0.1303222133358637,0.211894166194676,0,0.0,0.0
6,2007,North East Asia,378388.0,418322.0,2,7,-0.041232855539311,0.210751766973656,0,0.0,0.0
6,2007,Vietnam,44621.0,46606.0,2,7,0.1032786074572247,0.2137295242063595,0,0.0,8.3
6,2007,Thailand,147758.0,156237.0,2,7,0.0099244050141484,0.0666097760786454,0,0.0,2.2
6,2007,Philippines,53313.0,56489.0,2,7,-0.0614073695885636,-0.0393353967552123,0,0.0,2.9
6,2007,Malaysia,114252.0,110366.0,2,7,0.0637097449934362,0.042624747293442,0,0.0,2.0
7,2007,Philippines,50164.0,55418.0,3,7,-0.0590662690150619,-0.0189594434314644,0,0.0,2.9
7,2007,Germany,26302.0,32539.0,3,7,-0.0805425435223379,0.2168661181750186,0,0.0,2.3
7,2007,France,15722.0,17694.0,3,7,-0.0364059818582985,0.1035299987526505,0,0.0,1.6
7,2007,Europe,143161.0,168316.0,3,7,-0.0699241183960915,0.1936712361797641,0,0.0,1.6
7,2007,Oceania,208709.0,173056.0,3,7,0.240631761656799,-0.1179882368531033,0,0.0,1.6
7,2007,Middle East,22491.0,25620.0,3,7,-0.1669691470054446,-0.1381282379062101,0,0.0,1.6
7,2007,South Asia,123612.0,131313.0,3,7,-0.115686456865284,0.0063301325036211,0,0.0,1.6
7,2007,Japan,74625.0,77197.0,3,7,0.0593370714741996,0.0288954937424195,0,0.0,0.0
7,2007,Hong Kong,100990.0,107897.0,3,7,-0.0024201116214748,-0.0074420915128879,0,0.0,0.0
7,2007,Mainland China,122001.0,143141.0,3,7,-0.0491996196829652,-0.044312248794883,0,0.0,0.0
7,2007,North East Asia,376600.0,413552.0,3,7,-0.004725308413586,-0.0114026993559984,0,0.0,0.0
7,2007,Vietnam,46532.0,46311.0,3,7,0.0428273682795097,-0.006329657125692,0,0.0,8.3
7,2007,Thailand,148658.0,162225.0,3,7,0.0060910407558305,0.0383263887555445,0,0.0,2.2
7,2007,Malaysia,106431.0,103513.0,3,7,-0.0684539439134545,-0.0620933983291955,0,0.0,2.0
7,2007,Indonesia,195901.0,167997.0,3,7,0.1535802614533035,-0.056058750154517,0,0.0,6.3
7,2007,South East Asia,569999.0,559980.0,3,7,0.0303688184541186,-0.023613699886491,0,0.0,6.3
